participant,condition,column,window_index,window_start,window_end,perc_recur,perc_determ,maxl_found,mean_line_length,std_line_length,entropy,laminarity,trapping_time,vmax,divergence,trend_lower_diag,trend_upper_diag
402,H,crqa_eye_head_x,0,0,3600,4.367972981899855,99.30658873036548,155.0,10.94078810346982,13.736324296145046,4.537718105849659,0.9931131481590006,11.041805914622612,153.0,0.0064516129032258064,1.225787215865823,-1.245844591679599
402,H,crqa_eye_head_x,1,1800,5400,5.016448672215616,98.21748376986793,181.0,7.112005053755751,9.963740604147338,3.7810043447705413,0.9825106335348108,7.258308506110537,250.0,0.0055248618784530384,-0.6986005573281258,-3.0857231891340025
402,H,crqa_eye_head_x,2,3600,7200,2.4707854406130267,97.18670418618952,70.0,5.436909903340998,4.271802964531329,3.402241423818759,0.9727159099264091,5.558466856368046,72.0,0.014285714285714285,-0.2359863715723244,-1.2474875107582135
402,H,crqa_eye_head_x,3,5400,9000,0.9349484740388426,97.34424955398937,37.0,5.632038834951456,4.480499459179246,3.4663150231728337,0.9743610124882978,5.979566395663957,99.0,0.02702702702702703,0.023255597799037717,-0.047209734087488256
402,H,crqa_eye_head_x,4,7200,10800,1.4298041352886774,95.41509052582946,38.0,4.650303985588831,3.577413637478902,3.061892897215904,0.9550807080361525,4.698744175474486,36.0,0.02631578947368421,-0.025970771578751578,-0.5701603299429375
402,H,crqa_eye_head_x,5,9000,12600,0.4167244682256573,94.41219014405453,27.0,3.930622009569378,2.403021751503507,2.63685032404714,0.9454693165831137,3.9855496157701302,26.0,0.037037037037037035,-0.2086129092764393,0.32706304393090946
402,H,crqa_eye_head_x,6,10800,14400,2.3711272955476286,97.67684823073414,109.0,6.393335004900732,6.6788180498903,3.6547280750318607,0.9778341163073344,6.581380086255391,122.0,0.009174311926605505,-0.8358735115502004,-0.5008508586449473
402,H,crqa_eye_head_x,7,12600,16200,0.7519900251023913,99.19511579132306,103.0,10.13872053872054,11.36137618625419,4.3047064632992385,0.992324501202385,10.382582720588236,122.0,0.009708737864077669,-0.3413148717210727,0.7779307703429302
402,H,crqa_eye_head_x,8,14400,18000,6.524945501387237,97.79181647108253,261.0,6.955615363151121,10.068092311738088,3.745214637198933,0.9781168493426323,7.001268173377418,219.0,0.0038314176245210726,-1.4323839746388447,-0.4579825207267436
402,H,crqa_eye_head_x,9,16200,19800,9.637336504161713,99.42019672355885,241.0,12.24827942915048,18.905880832408542,4.610975918730465,0.9942482349715539,12.369230605240157,202.0,0.004149377593360996,3.9037546416426285,-4.146533350409898
402,H,crqa_eye_head_x,10,18000,21600,1.3749834852688598,98.360517908189,100.0,7.59323133982383,8.808073096983904,3.933664135115773,0.9841096351101396,7.885568548193061,229.0,0.01,0.029056669626537128,-0.38981168491154883
402,H,crqa_eye_head_x,11,19800,23400,1.097668119963007,98.30439623266031,99.0,7.147123167796981,8.919736898457966,3.737228003120042,0.9837435681401017,7.26061851091,105.0,0.010101010101010102,0.31187451061688576,0.4011353395435892
402,H,crqa_eye_head_x,12,21600,25200,3.022047166072136,98.27177292872327,75.0,7.073317993195272,7.355345047209623,3.8337938126072326,0.9834363438639059,7.2472464410124235,71.0,0.013333333333333334,-0.6382752040505096,3.9450459308379107
402,H,crqa_eye_head_x,13,23400,27000,3.090195204122077,98.11268320707576,135.0,6.676218702838336,6.27689504115884,3.775072325902491,0.9816318623324917,6.8488944405085945,99.0,0.007407407407407408,-0.4228643227672067,0.10844697346675217
402,H,crqa_eye_head_x,14,25200,28800,1.3786167261196989,98.90569970531158,156.0,8.436139777255542,10.463557536013509,4.09373904726305,0.9892546539207935,8.644057151829173,141.0,0.00641025641025641,-0.5283605463192531,-0.7577794103394226
402,H,crqa_eye_head_y,0,0,3600,1.2380268199233717,96.9112252384446,166.0,6.440558510638298,10.25385736310019,3.550704847714658,0.9831387981057828,8.025371590352263,175.0,0.006024096385542169,1.0308060106705121,-0.22938613065650396
402,H,crqa_eye_head_y,1,1800,5400,0.5266382613291055,96.10837592900373,36.0,4.790621336459554,3.709751569385081,3.125115085918885,0.9713537583492741,5.987918035955925,183.0,0.027777777777777776,0.05146348450626199,0.023188011759297546
402,H,crqa_eye_head_y,2,3600,7200,0.3796984410093804,96.305156253398,36.0,4.838195127280673,3.8252178781199495,3.13491936113791,0.9772524628667116,6.414989293361884,88.0,0.027777777777777776,-0.12490847745461492,-0.15201271943588301
402,H,crqa_eye_head_y,3,5400,9000,1.0178606817281015,95.4229436913367,39.0,4.392434370215468,3.185918520853518,2.948631585528839,0.9626177322397722,4.808875379939209,44.0,0.02564102564102564,-0.06435136053725238,2.102407404964906
402,H,crqa_eye_head_y,4,7200,10800,1.5302302153520941,98.57541402030036,127.0,7.804374759687273,10.877646980343227,3.9115176196320984,0.9888245546819774,8.821354643046263,136.0,0.007874015748031496,-0.24266801689897197,-1.3282811669380903
402,H,crqa_eye_head_y,5,9000,12600,1.8159020346148764,96.03934283102863,98.0,4.857139571786675,4.577196635932635,3.115348584577484,0.9658501316429678,5.212087750294464,178.0,0.01020408163265306,1.1468618992446071,-0.1919414776568724
402,H,crqa_eye_head_y,6,10800,14400,1.3191058924560708,97.53989070354118,74.0,5.954562824824213,5.145100987340187,3.5674052181184854,0.9813019173828944,6.72336592897581,67.0,0.013513513513513514,-0.2105786169743761,-0.0980515827275144
402,H,crqa_eye_head_y,7,12600,16200,0.5167046505482891,95.56851777866561,33.0,5.211503267973856,4.052355420051922,3.3150192599117254,0.9767319216939673,5.838651127244937,51.0,0.030303030303030304,-0.17102616556215658,-0.13799977325057644
402,H,crqa_eye_head_y,8,14400,18000,1.6316389219183511,94.06218686423952,29.0,4.452602831612486,3.5270419995469746,2.9506332406997915,0.9493061670664683,4.687767087342246,28.0,0.034482758620689655,-0.32261605637569274,-0.5116792594666036
402,H,crqa_eye_head_y,9,16200,19800,1.4847403884264765,95.6164353087738,58.0,4.827890258627952,4.632506292963651,3.0919305231742804,0.9611029542623243,5.217971557112231,53.0,0.017241379310344827,-0.23875453911940656,-0.3467025392961283
402,H,crqa_eye_head_y,10,18000,21600,1.2198936451314573,95.30710601486456,49.0,4.931215634083984,4.270569648324634,3.178072529593045,0.9623715596951278,5.543317217716781,95.0,0.02040816326530612,0.13672288382933456,-0.31915337374322617
402,H,crqa_eye_head_y,11,19800,23400,1.890581648830757,97.63405355590788,108.0,6.191214756550158,6.299918039120934,3.6147382745914345,0.9822543097612215,7.1447088350223975,125.0,0.009259259259259259,-0.0466041570346164,-0.43478534064511437
402,H,crqa_eye_head_y,12,21600,25200,0.25882712379442463,96.75546339129048,48.0,5.367787610619469,4.326860689220135,3.3613041951527656,0.9820386026479502,7.531685833129435,108.0,0.020833333333333332,-0.04534577874577421,-0.2175248051762396
402,H,crqa_eye_head_y,13,23400,27000,0.3104852028008984,93.66772160314885,22.0,4.67294679580735,3.3548052951872824,3.0766959388072426,0.9674210792266164,6.4957142857142856,157.0,0.045454545454545456,-0.03166991716289187,-0.13249497623738343
402,H,crqa_eye_head_y,14,25200,28800,0.7448639186154049,97.12768551981021,31.0,6.198443579766537,4.566006613671453,3.6282144027904706,0.9852892268806953,7.831438893294563,228.0,0.03225806451612903,0.22100062466749423,-0.10303968882132868
402,L,crqa_eye_head_x,0,0,3600,1.52052781080724,99.06430906582963,142.0,11.31420951435837,14.868015366978119,4.480481737735226,0.9908711755058596,11.513914305546791,142.0,0.007042253521126761,-0.936920332816343,1.0866133614260165
402,L,crqa_eye_head_x,1,1800,5400,1.6685080591887964,98.88599100280605,141.0,9.584688444380486,13.230154756987515,4.287676442761357,0.989349856232957,9.75508710291319,212.0,0.0070921985815602835,-0.9851468898006965,-0.3215571279264858
402,L,crqa_eye_head_x,2,3600,7200,1.3687078874355925,98.84106759332995,115.0,8.608396385035729,9.32163811070316,4.207802840881666,0.988712324139096,9.341902753234908,210.0,0.008695652173913044,-0.38693163006565595,-0.44146479627278434
402,L,crqa_eye_head_x,3,5400,9000,0.9049494649227111,96.99524604673657,59.0,5.392927806808381,4.6849707629269,3.357268220536658,0.9708649275044939,5.522109196595391,66.0,0.01694915254237288,-0.10240864173630701,0.8833061471962718
402,L,crqa_eye_head_x,4,7200,10800,2.512988836041749,97.6137980435904,125.0,6.728674971687429,7.997721642563757,3.7186944706517164,0.9771040274961966,6.958022322577626,151.0,0.008,-0.7782601426971291,-0.012562571993084332
402,L,crqa_eye_head_x,5,9000,12600,1.6642555159202008,95.47800027784945,102.0,4.878539738876917,4.462667735588584,3.13992343815163,0.9564421378530177,5.026571056062582,74.0,0.00980392156862745,-0.13745238585207864,-0.498576332836225
402,L,crqa_eye_head_x,6,10800,14400,2.534317611309288,98.82215329275763,144.0,8.511800858754524,8.980612375556417,4.187140867488218,0.989205515515646,9.153215351683802,156.0,0.006944444444444444,5.605612350552259,-0.3267809214560009
402,L,crqa_eye_head_x,7,12600,16200,3.7240883868410624,99.56629904080248,187.0,13.681250380842117,16.69778655534999,4.902297798472475,0.9957960275120731,14.091810480075306,197.0,0.0053475935828877,3.0320594936012757,0.21713679157020327
402,L,crqa_eye_head_x,8,14400,18000,10.744005152596115,99.27855683699396,173.0,10.330486312708429,11.731387559399721,4.510498187374891,0.9930023010555343,10.490719389412147,169.0,0.005780346820809248,-4.393526149599586,12.630539805363957
402,L,crqa_eye_head_x,9,16200,19800,9.422166072136346,98.99418261233834,183.0,9.899175349884759,12.43003291731071,4.3619467314860305,0.9900312165333698,10.033100643006856,189.0,0.00546448087431694,-5.496850676119983,-3.3647183311090783
402,L,crqa_eye_head_x,10,18000,21600,2.7744913462808825,98.99256552044334,322.0,11.916203919320747,23.72096006874547,4.355294891573447,0.9902292248260427,12.333432182970679,305.0,0.003105590062111801,11.203227464547695,-0.3213966282631127
402,L,crqa_eye_head_x,11,19800,23400,4.087346413000397,97.93654064493711,163.0,6.503185995036555,7.270765782020112,3.6831026662541917,0.9798825844353669,6.579881977887811,117.0,0.006134969325153374,-1.6775066642972918,-1.370159109115872
