participant,condition,window_index,head_rotation_rad_min,head_rotation_rad_max,head_rotation_rad_rms,blink_aperture_min,blink_aperture_max,blink_aperture_rms,mouth_aperture_min,mouth_aperture_max,mouth_aperture_rms,pupil_dx_min,pupil_dx_max,pupil_dx_rms,pupil_dy_min,pupil_dy_max,pupil_dy_rms,pupil_metric_min,pupil_metric_max,pupil_metric_rms,center_face_magnitude_min,center_face_magnitude_max,center_face_magnitude_rms,center_face_x_min,center_face_x_max,center_face_x_rms,center_face_y_min,center_face_y_max,center_face_y_rms,head_rotation_rad_vel_min,head_rotation_rad_vel_max,head_rotation_rad_vel_rms,head_rotation_rad_acc_min,head_rotation_rad_acc_max,head_rotation_rad_acc_rms,blink_aperture_vel_min,blink_aperture_vel_max,blink_aperture_vel_rms,blink_aperture_acc_min,blink_aperture_acc_max,blink_aperture_acc_rms,mouth_aperture_vel_min,mouth_aperture_vel_max,mouth_aperture_vel_rms,mouth_aperture_acc_min,mouth_aperture_acc_max,mouth_aperture_acc_rms,pupil_dx_vel_min,pupil_dx_vel_max,pupil_dx_vel_rms,pupil_dx_acc_min,pupil_dx_acc_max,pupil_dx_acc_rms,pupil_dy_vel_min,pupil_dy_vel_max,pupil_dy_vel_rms,pupil_dy_acc_min,pupil_dy_acc_max,pupil_dy_acc_rms,pupil_metric_vel_min,pupil_metric_vel_max,pupil_metric_vel_rms,pupil_metric_acc_min,pupil_metric_acc_max,pupil_metric_acc_rms,center_face_magnitude_vel_min,center_face_magnitude_vel_max,center_face_magnitude_vel_rms,center_face_magnitude_acc_min,center_face_magnitude_acc_max,center_face_magnitude_acc_rms,center_face_x_vel_min,center_face_x_vel_max,center_face_x_vel_rms,center_face_x_acc_min,center_face_x_acc_max,center_face_x_acc_rms,center_face_y_vel_min,center_face_y_vel_max,center_face_y_vel_rms,center_face_y_acc_min,center_face_y_acc_max,center_face_y_acc_rms
412,M,8,-2.75769528,1.730993615,0.775433074,-47.71269439,19.21611077,12.42583831,-4.235182803,5.431109144,3.277130367,-36.98885774,34.42999387,12.45648365,-30.24045845,35.19333025,13.54553012,-34.69504653,37.74158005,12.23686713,-16.7375384,44.87478816,11.45214092,-13.58765867,37.8245282,11.19549363,-13.8769755,42.03347739,12.8476912,-5.260645269,4.380030049,0.711917147,-2.264327673,2.933300832,0.381640748,-15.93370074,10.95642829,2.19228656,-6.099144481,8.185466774,1.002800776,-2.730393854,2.487166364,0.577170081,-1.866820364,1.84499251,0.401902752,-9.945705339,8.84141031,2.182235564,-5.232217772,5.81287768,1.304715112,-12.19322368,15.19339583,2.394654351,-7.516160273,8.262218259,1.378701782,-20.65297102,16.13651662,2.326560072,-11.95121726,9.41358492,1.403041971,-3.039010586,6.082658594,0.554616117,-1.400639568,2.078585707,0.13104493,-5.212442712,6.73804087,0.64664439,-1.375807441,5.969811461,0.221211658,-2.864013729,6.200180408,0.564950577,-1.432144068,1.76107199,0.132305525
412,M,9,-2.987388641,1.973349811,0.91511713,-46.49155503,14.86830909,12.24015378,-4.21753648,3.369509823,3.285519106,-35.03510605,26.77116503,11.24601235,-30.24045845,35.19333025,14.02274555,-34.69504653,37.74158005,13.03232119,-16.03536581,40.14793681,11.14177202,-14.02989687,43.37130202,11.47955297,-13.59538119,38.84523595,12.05136405,-5.260645269,3.909534642,0.776796553,-2.102190197,2.266145036,0.388411682,-14.17312416,12.54496994,2.03550685,-5.699244661,8.339639067,0.942160161,-2.334604221,2.393001295,0.522479745,-1.656807383,1.359813678,0.368207867,-10.42109648,8.959393531,2.201220142,-5.518322969,5.492549681,1.293304405,-10.92695799,15.19339583,2.355368224,-8.40467419,8.262218259,1.370357187,-20.65297102,12.17687672,2.326327691,-11.95121726,9.41358492,1.42825668,-3.491747245,5.709493858,0.613919512,-0.949250892,2.515807868,0.142349914,-4.505830179,5.576032101,0.730897166,-1.192822586,4.669294543,0.226686538,-2.864013729,5.836495799,0.580312683,-0.951460215,3.060257734,0.142394815
412,M,10,-2.987388641,1.973349811,0.922122101,-47.81562505,12.87750063,12.03599609,-4.267014605,92.29379838,8.222693163,-38.20146954,30.26384995,12.96755159,-32.04706477,33.70446198,12.10340287,-32.19022031,41.07724499,12.23661018,-16.55665079,40.14793681,9.084207547,-14.02989687,43.37130202,10.59794292,-13.61163248,37.18250651,9.460477798,-5.226421764,4.450543152,0.848836128,-2.102190197,2.378626634,0.438996511,-15.1383766,12.54496994,2.129519772,-5.699244661,8.339639067,0.988130991,-19.45667057,20.40814632,1.633370957,-8.400286732,8.359409785,0.769562801,-10.42109648,13.28504553,2.373132613,-6.766254807,6.227754696,1.342380538,-11.46147711,14.00820746,2.451986188,-8.40467419,8.048812515,1.429536776,-11.58317764,12.53725541,2.604952663,-9.970274264,7.244352875,1.586418685,-3.491747245,5.709493858,0.637333898,-0.947519198,2.515807868,0.169380939,-4.505830179,5.576032101,0.816342358,-1.192822586,4.669294543,0.245388351,-4.487304692,5.836495799,0.613206335,-1.123387605,3.450939679,0.196626288
412,M,11,-3.368477065,1.088311921,0.904162196,-47.81562505,15.07010369,10.77013381,-4.267014605,93.40431899,17.28223586,-38.47256939,30.26384995,13.70404873,-32.04706477,32.35247399,11.16954282,-32.19022031,41.07724499,11.11344846,-16.55665079,29.62060247,7.061452667,-13.53563078,38.89119904,9.760124363,-13.61163248,21.85241555,7.167181332,-4.316656838,4.450543152,0.82211269,-2.088040321,2.597796402,0.443758057,-15.1383766,12.48667841,1.944252314,-5.658385968,8.070414829,0.917758002,-19.45667057,21.57502401,2.725068622,-8.688820176,8.359409785,1.224821506,-10.34929098,13.28504553,2.372362661,-6.766254807,6.227754696,1.354784898,-11.73817197,10.61047894,2.428907196,-6.03378027,6.214866965,1.424912801,-9.775296752,14.29523339,2.68492386,-8.00964423,6.469172216,1.60748667,-3.387567967,4.62389654,0.5516572,-0.947519198,2.361483428,0.1509721,-3.946588449,4.734089283,0.72421684,-0.934243332,3.91052465,0.206447773,-4.487304692,4.841875452,0.572114017,-1.123387605,3.450939679,0.197220012
412,M,12,-3.368477065,0.850477593,1.131845367,-45.88185974,15.07010369,9.528721387,-4.162519074,93.40431899,15.54278043,-38.47256939,29.27610173,12.67947944,-34.82112772,31.3979569,11.89221693,-27.19531384,35.73005233,10.9010605,-15.43533713,28.20761318,5.841723868,-13.67098369,34.88112135,8.387618244,-13.45634054,20.12966562,5.921547971,-3.975905428,4.282897842,0.82069047,-2.088040321,2.597796402,0.450864546,-12.71501185,11.92811858,1.658080929,-4.993129729,8.083979078,0.790632835,-17.3132134,21.57502401,2.241997473,-8.688820176,7.851788766,1.022527169,-9.658417942,13.03103722,2.183335214,-5.281222946,6.042830065,1.304585217,-13.20179094,13.70932723,2.134885899,-6.03378027,5.989815048,1.238009847,-10.02236392,14.29523339,2.416088648,-6.332465299,6.612060179,1.462213131,-2.736146106,4.863525822,0.484967695,-1.193538934,2.425705506,0.142244305,-3.239722029,5.159792724,0.619494125,-1.369887059,2.121228865,0.179835219,-4.141344183,4.632175981,0.479508936,-0.994908657,3.761785034,0.174961135
412,M,13,-4.770471657,0.745993468,1.696438879,-47.38481804,17.561519,10.67582405,-4.216801358,89.78395194,10.83903253,-34.43720929,29.27610173,11.78220049,-34.82112772,31.3979569,13.25139107,-32.26555632,40.64779032,14.45073999,-15.6899389,36.58609703,7.633530298,-13.67098369,47.02930631,9.963071129,-13.45634054,26.1875951,8.034608823,-4.145061388,4.016490879,0.89236801,-2.133050174,1.733927855,0.458671434,-12.29522497,11.92811858,1.758633128,-4.421645189,8.083979078,0.814993855,-18.98105074,18.28009652,1.70684117,-11.2789766,7.180890735,0.824384939,-10.80854176,13.24883333,2.390397276,-6.568935898,6.525549856,1.385719557,-13.20179094,13.70932723,2.175324324,-6.585716173,6.335900616,1.229210357,-15.19671427,16.51616622,2.644184631,-8.938727284,7.497601819,1.593028605,-3.790391193,4.863525822,0.63981918,-1.193538934,2.446971222,0.172681821,-3.709558733,5.159792724,0.737211313,-1.369887059,1.998957869,0.17605776,-5.611314443,4.632175981,0.614994523,-1.120350358,4.543516023,0.21863797
412,M,14,-4.770471657,2.774705675,1.549760298,-47.38705754,18.39964718,11.8657357,-4.263758556,100.3045538,21.10229736,-34.43720929,28.15424033,12.27317036,-34.52145139,26.0556095,12.78285203,-32.26555632,40.64779032,14.84601625,-16.45831749,65.80315811,14.63451348,-13.70603972,47.32786268,12.16046356,-13.50790057,65.03509599,15.28769662,-4.325319781,4.215228173,0.922841277,-2.32326902,2.764199866,0.465110913,-15.32607406,11.72125833,2.016295073,-4.797687628,7.120364712,0.903907855,-18.98105074,18.28009652,1.95305347,-11.2789766,7.180890735,0.923413465,-11.24846004,13.24883333,2.535501773,-6.568935898,7.493245132,1.446656635,-11.68274322,13.18097788,2.235797045,-6.585716173,7.295447468,1.279896013,-15.19671427,16.51616622,2.82448408,-8.938727284,7.497601819,1.660937643,-3.814987452,4.244773107,0.712242343,-1.160395785,2.446971222,0.168126564,-4.635427964,4.571952767,0.809522681,-1.024216262,3.049593245,0.212709592,-5.611314443,4.97918275,0.704583675,-1.120350358,4.543516023,0.204273391
413,H,0,-3.219480366,3.126561471,1.021125729,-31.45040209,25.00219566,14.8014751,-9.922963725,55.14861732,11.1443671,-45.43545842,53.14775408,14.63537123,-30.77922433,38.4540956,14.01923701,-27.67197115,40.70083387,14.75357706,-20.0091486,57.19746646,20.33924875,-13.24780347,50.31893164,16.49398097,-16.10491232,59.42420207,19.88069905,-3.976952784,3.306685458,0.63558029,-2.055306095,1.804921138,0.287189224,-13.33829924,10.35173558,2.14724053,-4.826316316,5.167603354,0.952704783,-11.67153784,8.822155387,1.368145598,-5.444226977,4.140287577,0.685107421,-16.87801859,15.6986619,3.870737723,-10.32282463,9.483613727,2.220776603,-12.56842183,14.28361792,2.627024707,-9.142756749,6.60850528,1.449546181,-18.04043511,12.67000422,2.650320916,-7.19302903,9.294983607,1.589386512,-3.403009009,4.513311159,0.83763467,-0.8499375,0.690771941,0.130642311,-3.516410314,3.517417348,0.543519216,-0.807541597,1.753361866,0.094833228,-3.931351134,5.477589701,0.913827556,-1.087191457,2.146599437,0.15685535
413,H,1,-3.219480366,1.030205546,0.900119667,-25.84687439,19.85962854,13.36245846,-7.96221158,79.98242453,15.9344778,-45.43545842,39.19286995,14.03773436,-25.76756266,34.19076898,12.74420652,-27.67197115,40.70083387,14.41804831,-16.34893465,63.19649522,20.34805842,-12.48191514,50.31893164,16.5115793,-11.73570605,62.34449498,19.67345358,-3.883853108,3.306685458,0.561555787,-2.049025937,1.837349783,0.257816929,-10.39016292,8.892118294,1.788591391,-3.82451881,5.167603354,0.799651373,-14.28153521,13.07558141,1.877916432,-5.444226977,4.140287577,0.827888743,-14.62560473,13.85871287,3.503775123,-9.885374823,8.885225882,1.969291724,-12.42070054,13.90754849,2.426384119,-9.142756749,6.60850528,1.358422117,-13.06527433,12.67000422,2.473204428,-7.19302903,7.541263212,1.481064045,-3.403009009,4.513311159,0.81050726,-0.8499375,0.784646324,0.126828096,-3.516410314,2.636815352,0.500462373,-0.807541597,0.739193904,0.07763939,-4.28099409,5.477589701,0.890997292,-1.087191457,2.140405928,0.157163207
413,H,2,-2.961184573,1.030205546,0.761287141,-32.41401005,19.98670723,13.08700934,-10.6716998,79.98242453,17.00205348,-39.24731286,39.19286995,13.50475809,-25.76756266,36.91254455,12.79188963,-29.15346452,39.56491556,13.03367115,-21.2670386,63.19649522,15.98808675,-18.31437469,39.85432235,15.16007179,-17.77492369,62.34449498,15.36847549,-3.883853108,2.549403083,0.535981055,-2.049025937,1.837349783,0.269858028,-11.2217198,11.65570822,1.706860878,-4.501418751,5.230235077,0.779410667,-14.28153521,13.07558141,1.940836332,-5.149662296,4.082338566,0.835460551,-14.48402917,15.92627179,3.468172427,-11.45228566,9.867521193,1.964490391,-12.42070054,12.57150763,2.412908534,-7.535313164,5.942313381,1.322312506,-13.60610086,9.922451718,2.524730728,-5.951239193,7.541263212,1.481801002,-2.773729174,3.336841435,0.593473168,-0.602392006,0.881136762,0.097932275,-1.95808827,1.745580898,0.415601483,-0.341891779,0.739193904,0.06643289,-4.28099409,4.451100206,0.701318346,-0.905945988,2.811786017,0.145753387
413,H,3,-1.844314435,0.535327369,0.648193399,-32.65688959,19.98670723,13.27978555,-10.80213878,57.66678433,12.10676432,-36.48477511,35.93469664,12.6772598,-25.22150361,36.91254455,13.11481284,-33.86645593,39.56491556,12.45906349,-25.2730535,52.0832452,11.28373764,-18.31437469,35.71744819,12.2273008,-18.41958785,50.95053033,12.52780903,-3.454332246,2.549403083,0.54615039,-1.609174857,1.304388387,0.286874998,-11.78299708,11.65570822,1.848286084,-4.501418751,5.230235077,0.830989134,-9.251302738,8.670354561,1.328324538,-3.72602815,3.050386797,0.653479273,-14.48402917,15.92627179,3.33708029,-11.45228566,9.867521193,1.961634562,-11.29318394,15.48811608,2.473701005,-7.065662002,6.777880367,1.324432789,-15.67571231,11.17738557,2.574148031,-8.192032938,8.437779744,1.524108135,-2.773729174,3.001016017,0.508720984,-0.595001043,0.881136762,0.092889007,-1.95808827,1.745580898,0.36220791,-0.341891779,0.852289062,0.068062115,-3.137962126,4.451100206,0.589556006,-0.666994897,2.811786017,0.126050543
413,H,4,-1.622806829,0.605142166,0.555903764,-33.53856983,16.43727747,13.3174385,-10.80213878,57.66678433,14.13462587,-35.55996058,32.25747303,11.34601823,-25.39356054,34.14869929,12.89665297,-33.86645593,24.75729507,12.82485245,-25.2730535,12.84384801,8.909636094,-17.82985287,10.56389509,10.39849394,-19.18001043,22.61423662,9.797887101,-3.325648031,2.575261393,0.538180667,-1.467686069,1.471937092,0.285852452,-12.72886568,8.747011547,2.009237517,-4.654548504,5.479184105,0.892472464,-13.62443316,10.93181022,1.624937008,-4.874069852,4.905800957,0.760855753,-13.21200737,17.3850541,3.141906485,-10.10035048,8.546717779,1.900880266,-12.33047013,15.48811608,2.523766732,-7.065662002,6.777880367,1.369153808,-15.67571231,13.07006867,2.586260762,-8.192032938,8.437779744,1.544769869,-2.105627234,1.56934023,0.354938378,-0.46839543,0.870538322,0.077867138,-1.840628801,1.756537552,0.330041746,-0.316336397,1.257883884,0.076796409,-2.275743095,1.944671887,0.41723193,-0.515025206,0.963286394,0.09415924
413,H,5,-1.264731359,0.714515746,0.429952475,-33.53856983,16.43727747,13.70471509,-10.73894013,72.7816695,14.5875691,-35.55996058,32.25747303,11.37714305,-25.39356054,34.18264432,13.37967931,-33.05726855,27.63817792,13.09340245,-21.94068441,13.51912479,9.04510481,-17.82985287,6.174875447,10.57447325,-19.18001043,22.66077906,8.602167351,-3.325648031,2.987895784,0.566257049,-1.475422349,1.582627319,0.299186774,-12.72886568,8.544465627,2.043513744,-4.697795644,5.479184105,0.912671622,-13.62443316,10.93181022,1.731775113,-4.874069852,4.905800957,0.789290232,-14.52555494,17.3850541,3.164685571,-10.10035048,9.682885647,1.934453582,-12.33047013,13.24484309,2.526940279,-6.038061924,6.031540655,1.355815027,-13.84085762,13.07006867,2.540933485,-8.355800954,7.693072655,1.507063519,-2.10730552,1.511314974,0.286812785,-0.934960802,0.661141276,0.076435817,-1.840628801,1.819164041,0.310674459,-0.45003325,1.257883884,0.075276179,-2.499365211,1.944671887,0.40490046,-1.006965254,1.090685442,0.10210764
413,H,6,-1.157755799,0.834311478,0.378846934,-31.78947119,16.13954997,12.5039036,-10.62087884,83.61638334,14.08428094,-31.87994938,33.149061,11.33502871,-23.62461778,34.52721441,12.82400226,-38.24708352,29.14357621,12.53694018,-22.80593882,13.51912479,9.175904031,-17.31127543,23.23947467,11.58821485,-18.91480436,22.66077906,8.362671209,-3.153287649,2.987895784,0.548449685,-1.475422349,1.582627319,0.291315845,-11.73821109,10.27115137,2.041408217,-4.697795644,5.448723282,0.926032315,-12.28402412,10.87013649,1.663082273,-4.456760993,3.915160618,0.722480046,-16.62013121,11.7009712,3.071005761,-8.309943835,9.682885647,1.854328642,-12.28012381,13.24484309,2.66070181,-6.97258319,6.530571013,1.405657849,-14.89281927,11.03377952,2.580253662,-8.355800954,8.414192937,1.529866885,-2.10730552,1.511314974,0.25936451,-0.934960802,0.661141276,0.072389773,-1.570329839,1.819164041,0.280444603,-0.45003325,0.755426538,0.067223588,-2.499365211,1.39590137,0.359734891,-1.006965254,1.248320209,0.099329348
413,H,7,-1.564294376,0.883549475,0.371826904,-32.85454363,16.13954997,12.15109507,-11.22382034,83.61638334,13.83942971,-44.19513507,33.149061,11.74828025,-24.57718818,37.24351865,12.52471351,-38.24708352,29.14357621,12.2572029,-22.80593882,25.56121819,9.084161317,-18.052299,23.23947467,10.77515114,-18.91480436,37.5276493,10.05266662,-2.935116239,2.746024429,0.555381789,-1.407050325,1.524890913,0.29788493,-11.73821109,10.27115137,1.992523136,-4.327592533,5.442341546,0.89537563,-12.28402412,10.75648439,1.535015107,-4.456760993,3.454026442,0.659551745,-16.62013121,14.82115083,3.141275867,-8.309943835,8.779108019,1.866827415,-12.49972823,15.48446625,2.710350758,-7.517153828,8.338604421,1.443423827,-14.89281927,13.0275666,2.651153045,-8.812298726,10.77370499,1.623026791,-2.616172183,1.684417206,0.280029539,-0.661721812,0.414259619,0.065785409,-1.321896254,1.257630225,0.257472634,-0.261244833,0.742780943,0.056777845,-2.867130567,1.756728202,0.376772429,-0.727618238,1.248320209,0.091110926
413,H,8,-1.740520822,0.944677856,0.463651394,-32.85454363,16.60665815,12.83285119,-11.22382034,64.59132601,11.35015056,-44.19513507,34.8633656,12.31814421,-24.57718818,37.24351865,13.04755589,-31.4442952,25.1721754,11.98857852,-24.52962705,25.56121819,9.568433995,-18.052299,6.753592673,10.3618899,-18.5169585,37.5276493,10.13394951,-3.18706187,3.457871245,0.597716747,-1.622504959,1.586968895,0.321520301,-11.97104155,8.728716537,1.925315439,-4.327592533,5.440509935,0.853892901,-9.550766423,10.76638615,1.322877379,-6.151278969,3.707131393,0.63572686,-15.77691449,14.82115083,3.175786956,-7.261485301,8.779108019,1.869058834,-12.49972823,15.48446625,2.569709561,-7.517153828,8.338604421,1.387465436,-17.44629681,13.0275666,2.583290404,-8.812298726,10.77370499,1.568868315,-2.616172183,1.684417206,0.405277261,-0.661721812,1.055380642,0.094799569,-1.601248678,1.499810624,0.298904225,-0.392514513,1.470113451,0.068142264,-2.900519141,1.756728202,0.476406152,-0.727618238,1.498556565,0.116767848
413,H,9,-2.053338364,6.56331195,0.870808474,-32.0924558,17.37632619,12.09131222,-10.94469894,51.78557512,9.187254053,-34.65578853,51.44015212,11.8584735,-27.08994491,37.09710252,11.94561306,-31.4442952,31.90581886,11.29926298,-24.52962705,14.98502319,9.37739952,-17.57270084,7.915404805,11.70405067,-18.5169585,25.23214086,8.500847642,-3.18706187,3.457871245,0.603393752,-1.778147937,1.586968895,0.311251727,-11.97104155,9.584040927,1.960498964,-4.192442117,5.440509935,0.86503434,-9.170752519,10.76638615,1.072364647,-6.151278969,3.707131393,0.553152748,-15.77691449,12.20073433,3.041642344,-6.253273062,6.638925437,1.809594963,-11.7398161,13.88469238,2.48401362,-7.147198556,7.351353876,1.362383695,-17.44629681,12.53348336,2.536838049,-8.058772923,8.430441604,1.498458388,-2.487097442,2.193827395,0.429458295,-0.561629497,1.055380642,0.096507737,-1.601248678,1.499810624,0.302911387,-0.392514513,1.470113451,0.071124969,-3.246721949,2.452601805,0.50134679,-0.610479505,1.498556565,0.118225282
413,H,10,-2.053338364,6.59502579,1.121146703,-32.40892522,17.37632619,11.36818391,-10.94469894,14.9996495,7.583513038,-34.65578853,51.44015212,12.48460348,-27.73722882,34.16820756,11.39041968,-29.38061482,33.07197877,10.83910271,-23.85419536,14.98502319,7.805713768,-17.12467671,14.13756218,10.05849935,-18.39838769,23.77262623,8.998572981,-3.116084835,3.323741608,0.59761384,-1.778147937,1.713467676,0.300108094,-11.4396262,9.584040927,1.909667073,-4.192442117,5.168626292,0.8303005,-4.505794591,4.79833487,0.708626902,-2.911304818,2.441031391,0.407865935,-10.86972144,12.04018941,2.999283988,-7.632344979,6.638925437,1.806247142,-11.7398161,13.88469238,2.487314864,-7.147198556,7.351353876,1.355923516,-15.63670267,12.53348336,2.565114818,-8.058772923,9.131542454,1.544543592,-2.30353133,2.193827395,0.346019545,-0.469452085,0.62524678,0.069718953,-1.536494696,1.392868957,0.279694537,-0.322455562,0.555196043,0.051001985,-3.246721949,2.452601805,0.459080168,-0.610479505,0.876196453,0.092784469
413,H,11,-1.391805408,6.59502579,0.839920943,-32.40892522,16.06113307,11.41664001,-10.56210309,45.19979423,9.490650022,-36.98658428,40.89126987,12.25541045,-27.89163891,37.37657813,12.06535335,-29.87920092,33.07197877,10.96716117,-21.9509249,13.27885298,8.311617225,-17.18731076,15.66631619,8.086240669,-18.46174868,21.78629008,10.5695982,-2.742074325,3.323741608,0.548080496,-1.302562503,1.713467676,0.283264311,-10.47413002,7.732853019,1.848411483,-3.754294623,5.168626292,0.806373636,-10.12537546,9.827769421,1.14069711,-4.152690936,3.587334297,0.554830119,-16.14022675,12.72191239,2.997482947,-8.358201401,9.592893181,1.810700935,-11.80774201,15.41672413,2.48816924,-8.053739968,6.086265205,1.33380309,-17.17545319,13.02807253,2.595596817,-7.455836413,9.966379588,1.572839677,-1.362529141,1.604869466,0.266493241,-0.364830519,0.363108191,0.05197875,-1.581380058,1.147346066,0.315330058,-0.230638931,0.605753135,0.049858556,-1.883056344,2.228832469,0.398898903,-0.562486887,0.520052449,0.075910352
413,H,12,-1.550458067,4.419198773,1.258915458,-34.07771987,16.06113307,11.3579684,-10.5126277,45.19979423,9.782037096,-36.98658428,33.30663863,11.44996625,-31.75330294,37.85436094,12.03213425,-36.30125039,31.69301756,11.73445569,-21.30773908,24.47984503,10.20800197,-17.29641939,31.85626001,12.36339923,-18.46174868,22.40727638,10.16838018,-3.183150017,2.842121107,0.552862658,-1.357642015,1.577316654,0.278675588,-10.70657316,7.925739885,2.106627373,-4.137726536,5.129568075,0.916968842,-11.46982703,9.827769421,1.181837136,-6.041895882,5.339902941,0.585926191,-16.14022675,15.51252307,3.068509166,-8.358201401,9.592893181,1.814919727,-11.80774201,15.41672413,2.638357452,-8.053739968,5.990028438,1.393936865,-17.17545319,13.02807253,2.688061197,-7.455836413,9.966379588,1.56714908,-1.362529141,1.638679022,0.242608624,-0.624188296,0.512291598,0.050493866,-2.092953434,2.381565852,0.371123087,-0.498764525,0.605753135,0.057123618,-1.421880271,1.702825713,0.319472798,-0.728892575,0.634439707,0.070491334
413,H,13,-1.550458067,4.419348704,1.875970353,-34.07771987,14.28530355,11.01036078,-10.73586335,60.92507662,9.140999588,-36.60170323,33.30663863,11.88573306,-31.75330294,37.85436094,12.25218913,-36.30125039,31.69301756,11.43087882,-21.30773908,24.47984503,8.755178812,-17.29641939,31.85626001,13.00228583,-16.99938916,22.40727638,6.957639897,-3.183150017,2.842121107,0.542280702,-1.5833949,1.577316654,0.280633328,-10.91033532,7.967556171,2.177323219,-4.329432249,5.129568075,0.950172059,-13.48148436,8.795223074,1.091660274,-6.041895882,5.339902941,0.537545134,-14.09426834,15.6127396,3.077003129,-8.459257193,8.274789622,1.814108988,-11.82172871,15.74936175,2.654224931,-7.447379154,6.588422982,1.394062477,-15.30845433,11.37601947,2.615038107,-7.636322198,7.269590279,1.516306828,-0.972621868,1.638679022,0.207738192,-0.624188296,0.512291598,0.047922235,-2.092953434,2.381565852,0.308940701,-0.498764525,0.304305809,0.048440243,-1.369911233,1.635086521,0.225399349,-0.728892575,0.634439707,0.061559873
413,H,14,-2.070946411,4.419348704,1.72505551,-33.35451064,16.22457665,11.83504757,-11.35430412,60.92507662,10.88476878,-35.63315367,30.67303417,11.85336276,-31.25266989,32.34168932,12.77054703,-31.69526908,28.60413501,10.8404783,-15.38370744,18.74700524,6.776932413,-16.10544226,22.41541011,9.872819331,-17.36114204,28.0048813,9.509248198,-2.494513067,2.727803897,0.534602798,-1.5833949,1.367104729,0.271115665,-11.37673337,8.634966432,1.906180868,-4.63223677,5.396891793,0.831510956,-13.48148436,8.795223074,1.413178448,-5.734006045,5.836189094,0.669329758,-14.09426834,15.6127396,2.970289947,-8.868783238,9.277458475,1.794390226,-11.82172871,15.74936175,2.425755722,-6.944907204,6.657360181,1.322244003,-14.67522344,11.37601947,2.300928855,-7.636322198,7.269590279,1.374474056,-0.969891225,1.390971112,0.201604276,-0.294457468,0.269095019,0.044218539,-1.214749153,1.220464067,0.233554238,-0.24538153,0.229090194,0.041838358,-2.135104179,2.807004744,0.315706893,-0.588436305,0.677043597,0.066908278
413,L,0,-3.13113254,3.711981542,0.767691353,-33.45519506,21.19724903,13.24107304,-9.864014624,98.28030019,15.7490728,-30.82142032,26.25436621,10.36380934,-20.94865087,36.21717734,12.90684253,-31.21345887,28.17893404,11.59159177,-18.82198542,54.35528354,17.42354372,-14.44603457,42.43757677,15.72916608,-13.38546497,53.25283467,15.79737871,-3.079982744,3.769282249,0.645610778,-1.703135776,1.568902149,0.286182537,-13.26484019,11.45967788,2.01443186,-4.907722745,7.318585448,0.93619543,-16.16171773,15.8417941,2.173572072,-7.18705789,5.780130687,0.942979505,-13.25662234,12.91616633,2.791023828,-7.355300549,9.236462767,1.631943913,-13.57714589,14.104121,2.388299722,-7.478338512,6.421026729,1.292882313,-12.82885355,16.32625817,2.33627697,-8.071042591,7.012061984,1.345321323,-2.894012661,3.416376357,0.67115178,-0.879047457,0.715685622,0.112185684,-2.188079711,2.740465926,0.422633388,-0.628699904,1.637385058,0.083880302,-3.174977709,4.168910382,0.767700665,-0.940605339,2.025343809,0.142853077
413,L,1,-3.13113254,3.711981542,0.694239368,-33.03138781,21.19724903,12.54879424,-9.864014624,82.67050708,13.80097306,-28.75517896,26.25436621,10.43504306,-22.37449896,36.21717734,12.63038179,-29.15863423,31.98889664,11.9846624,-18.71172678,54.35528354,14.71536748,-14.16386925,42.43757677,14.10377074,-13.38546497,53.25283467,13.07566614,-3.079982744,3.769282249,0.594618116,-1.703135776,1.568902149,0.266776152,-13.26484019,11.45967788,1.957486472,-4.907722745,7.318585448,0.914018803,-14.58639336,13.37797451,1.784452127,-6.22915308,5.430665318,0.812274069,-10.71608358,10.24399865,2.575560819,-7.355300549,7.674831544,1.529194978,-13.57714589,12.30569305,2.263013201,-7.036155761,6.421026729,1.230372916,-14.40246705,16.32625817,2.279375443,-8.071042591,8.148669191,1.318078812,-2.724602779,4.326698359,0.566304419,-0.919747107,0.918777359,0.107007177,-2.188079711,2.740465926,0.384633542,-0.628699904,1.637385058,0.080744081,-3.358280944,4.334199965,0.653842414,-0.940605339,2.025343809,0.13819244
413,L,2,-1.458600166,0.902587023,0.424814617,-32.40851431,15.98351406,10.50852999,-9.675064445,65.97994853,9.676395547,-29.18076295,31.17635325,10.98043439,-22.37449896,35.23609447,10.39452724,-29.15863423,31.98889664,10.64960797,-14.94159381,34.52880876,6.194861695,-14.16386925,16.17172214,8.7980785,-11.99063526,37.84654314,6.54936609,-2.949298945,2.190933122,0.364478998,-1.140688934,1.05969237,0.202112761,-11.91239849,7.99611321,1.835747549,-4.361920008,6.603399492,0.818042388,-12.89363511,11.56248216,1.267201874,-6.22915308,5.430665318,0.650245707,-8.929310911,10.39281435,2.171161202,-7.191942171,6.235485301,1.276626929,-10.54491843,12.30569305,2.059572829,-5.073396144,6.206400924,1.130279761,-14.40246705,8.467762878,1.935501816,-6.706344357,8.148669191,1.125116228,-2.495734275,4.326698359,0.321776348,-0.919747107,0.918777359,0.067649317,-1.484241295,1.464267622,0.236237524,-0.259029377,0.811951265,0.043481622,-3.358280944,4.334199965,0.354582511,-0.935999031,1.75972644,0.087062363
