participant,condition,window_index,head_rotation_rad_min,head_rotation_rad_max,head_rotation_rad_rms,head_rotation_rad_mean,blink_aperture_min,blink_aperture_max,blink_aperture_rms,blink_aperture_mean,mouth_aperture_min,mouth_aperture_max,mouth_aperture_rms,mouth_aperture_mean,pupil_dx_min,pupil_dx_max,pupil_dx_rms,pupil_dx_mean,pupil_dy_min,pupil_dy_max,pupil_dy_rms,pupil_dy_mean,pupil_metric_min,pupil_metric_max,pupil_metric_rms,pupil_metric_mean,center_face_magnitude_min,center_face_magnitude_max,center_face_magnitude_rms,center_face_magnitude_mean,center_face_x_min,center_face_x_max,center_face_x_rms,center_face_x_mean,center_face_y_min,center_face_y_max,center_face_y_rms,center_face_y_mean
402,H,0,-0.704225994,0.305025108,0.109474235,-0.021289319,0.017121033,0.24142987,0.182497737,0.178613722,1.71e-09,0.24857821,0.033750456,0.011968296,-0.052490574,0.035025131,0.008349936,-0.003402529,-0.079212484,0.015015496,0.028341792,-0.025782958,0.015285001,0.108093933,0.050038373,0.048937201,0.021529779,0.766159266,0.191543632,0.155122081,0.002590329,0.48917991,0.118955117,0.090313908,0.005754762,0.760294639,0.150128755,0.110417686
402,H,1,-0.832915953,0.305025108,0.189114566,-0.052312907,0.061113585,0.235216321,0.176392475,0.172989404,5.03e-07,0.24857821,0.041749953,0.017844018,-0.052490574,0.035025131,0.007886821,-0.002667065,-0.077137532,0.016016069,0.028623632,-0.025980078,0.015285001,0.102334912,0.049361242,0.04839384,0.021529779,0.381566456,0.166692203,0.1457646,0.002590329,0.356743714,0.117092476,0.095290185,0.009041917,0.316837548,0.118640813,0.096482672
402,H,2,-0.832915953,0.429543531,0.205961329,-0.092843577,0.061113585,0.26009963,0.181140333,0.177954593,2.72e-06,0.244679148,0.035279479,0.014655267,-0.026368625,0.021935238,0.006915808,-0.003530378,-0.094269182,0.016016069,0.029887883,-0.027447213,0.016368817,0.118937721,0.050928855,0.050109787,0.008787942,0.424068672,0.154565591,0.130250658,0.002847316,0.351579504,0.116446447,0.095416111,0.008313887,0.27448342,0.101640281,0.076931536
402,L,0,-0.497086155,0.383412225,0.099933528,-0.028633067,0.012882901,0.269642395,0.188159276,0.184300659,8.74e-09,0.028784099,0.005253926,0.003396231,-0.066839651,0.04702973,0.008714514,-0.005209024,-0.111707184,0.013561504,0.028311404,-0.025404843,0.016823994,0.156322435,0.050790956,0.049516718,0.015137653,1.17411641,0.197504196,0.117269324,0.003486113,0.353887428,0.081986289,0.055462791,0.00954769,1.123250104,0.179683488,0.094842887
402,L,1,-0.497086155,0.185005161,0.099273822,-0.051573201,0.053056002,0.243507424,0.18410879,0.181792202,8.74e-09,0.195609876,0.020920131,0.006707479,-0.025921582,0.04702973,0.009744802,-0.007161958,-0.111707184,0.010301062,0.029543279,-0.027353941,0.021034492,0.141436387,0.052449863,0.051538487,0.010631245,0.369304569,0.118208632,0.098408758,0.002955913,0.289144619,0.07546472,0.054992162,0.008508975,0.291267866,0.090985475,0.073017011
402,L,2,-0.316889712,0.28651401,0.122940302,-0.074641766,0.059643291,0.227725583,0.183432174,0.181842739,1e-08,0.195609876,0.027179397,0.009571404,-0.025921582,0.021396155,0.010399078,-0.007355123,-0.060000434,0.010301062,0.02964802,-0.027736354,0.021034492,0.085121474,0.053810298,0.052893871,0.010631245,0.492906303,0.133675483,0.113838111,0.002955913,0.413341149,0.092982167,0.071746442,0.007657135,0.291267866,0.096038801,0.077904911
402,M,0,-0.473915008,0.313403728,0.100706746,-0.04656576,0.022054499,0.280840501,0.191377367,0.188488011,7.92e-08,0.236030252,0.027567384,0.009944235,-0.053608078,0.024911489,0.007146017,-0.002054284,-0.061420755,0.017247371,0.028062561,-0.026140293,0.020248669,0.091221565,0.050033598,0.049377013,0.019161669,0.769433543,0.165353274,0.134470316,0.005981742,0.386075284,0.111818989,0.090696895,0.009000061,0.759502751,0.121812228,0.083339341
402,M,1,-0.277687951,0.41971879,0.128995067,-0.03504856,0.042997876,0.232787549,0.185008892,0.183124131,7.92e-08,0.236030252,0.041574401,0.016465551,-0.049718205,0.022826809,0.007814574,-0.004241253,-0.058401039,0.016140824,0.030095151,-0.027917161,0.023745668,0.103028163,0.051672149,0.050774612,0.012409142,0.474654061,0.168466735,0.140037959,0.005739214,0.451049816,0.125036626,0.092433448,0.010034534,0.354930512,0.112902094,0.095375621
402,M,2,-0.402681173,0.41971879,0.164861789,-0.095869121,0.02704045,0.246992993,0.179151272,0.175393178,5.79e-07,0.228170038,0.032495593,0.011292665,-0.049718205,0.017180247,0.007786559,-0.004509706,-0.062335251,0.033519219,0.031426522,-0.028645471,0.020200322,0.103028163,0.052932093,0.051824985,0.012409142,0.84932651,0.245776569,0.199979868,0.005739214,0.451049816,0.146649085,0.117688905,0.010034534,0.785606904,0.197231254,0.142731305
404,H,0,-0.126812414,0.146571067,0.037633457,0.004443006,0.005540293,0.222871712,0.161224627,0.153656425,8.76e-08,0.203660512,0.039116578,0.019091689,-0.021106049,0.013273346,0.004996197,-0.001500427,-0.039682466,0.012697638,0.020561458,-0.017310133,0.025344319,0.062922816,0.041708308,0.04137736,0.010079973,0.335354454,0.133313403,0.112994499,0.00297804,0.3123441,0.087573758,0.068126881,0.006448281,0.302872401,0.100515174,0.078260465
404,H,1,-0.126812414,0.115675529,0.038126569,-0.003557154,0.010483046,0.215367845,0.161925636,0.156664566,2.62e-08,0.203660512,0.033639889,0.014804369,-0.016468325,0.013273346,0.004288626,-0.00091496,-0.04004908,0.012686003,0.021519835,-0.018570963,0.0283521,0.057338731,0.041944392,0.041621647,0.010079973,0.401879351,0.106219194,0.08292895,0.003656283,0.280814149,0.067155768,0.050650565,0.006448281,0.313713545,0.08229593,0.058586638
404,H,2,-0.092277581,0.10302146,0.026859835,-0.01076775,0.015815038,0.21932996,0.166639216,0.162585045,9.04e-09,0.02047435,0.007208792,0.005012411,-0.018135151,0.011247846,0.004248189,-0.001191549,-0.04004908,0.014013973,0.022776283,-0.020149184,0.02312811,0.057493694,0.042918804,0.042560716,0.010461687,0.401879351,0.095708447,0.073189843,0.003656283,0.280814149,0.061592087,0.043226634,0.006691189,0.313713545,0.073256546,0.052979252
404,L,0,-0.15510546,0.10359036,0.051688083,-0.038943367,0.01199705,0.222981973,0.176296679,0.171594351,7.02e-08,0.159304067,0.0173949,0.006855921,-0.020105656,0.011032431,0.005432594,-0.00277764,-0.037933004,0.023791813,0.019195537,-0.016765216,0.023558205,0.058782223,0.042852419,0.04252075,0.007923775,0.434533928,0.119955563,0.095773442,0.003832853,0.414757107,0.08775499,0.065017571,0.005211199,0.387376806,0.081782632,0.057758182
404,L,1,-0.108871324,0.091485751,0.049485713,-0.038304101,0.028135893,0.222981973,0.173576413,0.168837267,7.02e-08,0.159304067,0.01734219,0.006590854,-0.018480734,0.011032431,0.005219636,-0.002306779,-0.040170402,0.016987225,0.020288899,-0.017643195,0.026240902,0.057714373,0.043163613,0.042829639,0.010129737,0.343548557,0.100710916,0.086361123,0.003715502,0.171847613,0.06332253,0.05237321,0.004832294,0.327428861,0.078313127,0.058734485
404,L,2,-0.108871324,0.085281398,0.05458494,-0.044084381,0.027478696,0.218869842,0.167466675,0.163223955,4.62e-07,0.148554407,0.021762838,0.008676548,-0.017543647,0.012008672,0.005072366,-0.002427823,-0.040170402,0.016987225,0.020193042,-0.017482548,0.026880692,0.057316401,0.042618495,0.042248348,0.009232403,0.29475145,0.091866121,0.0783769,0.003715502,0.149252501,0.054128415,0.0431045,0.004832294,0.274628369,0.074225999,0.05959818
404,M,0,-0.072637773,0.344310147,0.070691793,0.0258759,0.005725546,0.217148247,0.158383384,0.152061186,7.02e-08,0.183113283,0.030192565,0.013028912,-0.017569184,0.013406075,0.005108676,0.000150846,-0.045444346,0.022573074,0.021704331,-0.018071863,0.023367239,0.060656266,0.043010645,0.042637436,0.012088711,0.408498321,0.139181786,0.107641371,0.002678689,0.337211623,0.099881781,0.072410582,0.005385697,0.380660922,0.096928836,0.064981116
404,M,1,-0.094801307,0.102915253,0.036756682,-0.00776383,0.005725546,0.217148247,0.15878651,0.15466577,3.35e-07,0.183113283,0.029122057,0.012277784,-0.017569184,0.012837902,0.005134298,0.000462935,-0.041325016,0.022573074,0.024345884,-0.021260506,0.027506484,0.057001792,0.044661688,0.04435943,0.009323019,0.314133075,0.099117352,0.079683649,0.00283681,0.219593008,0.070598115,0.054127917,0.005385697,0.287720998,0.069571227,0.049803073
404,M,2,-0.094801307,0.077618281,0.036547943,-0.022063174,0.015715937,0.220226701,0.160069454,0.156447607,2.73e-08,0.208907452,0.024036099,0.009833877,-0.018630004,0.011147348,0.005016538,1.72e-05,-0.042522771,0.01877068,0.025488712,-0.022897961,0.02949485,0.057785844,0.044836719,0.044543953,0.009323019,0.314133075,0.107824884,0.09109317,0.00283681,0.251595437,0.076430032,0.056451655,0.005686699,0.284131326,0.076056924,0.061820574
407,H,0,-0.088676427,0.119589543,0.076312653,0.064896979,0.011780292,0.2023333,0.156816778,0.149457006,1.08e-06,0.13907537,0.022815497,0.015905495,-0.016994164,0.008655933,0.00509441,-0.003234744,-0.039528077,0.022412613,0.020048233,-0.015792698,0.029434951,0.064494731,0.048878016,0.048456921,0.00909372,0.328039927,0.118322412,0.10297417,0.002281085,0.271744515,0.088659137,0.073333927,0.005780376,0.194574067,0.078356561,0.060762806
407,H,1,-0.071498409,0.13154881,0.086376177,0.077296056,0.012479175,0.2023333,0.164185968,0.158522403,5.73e-06,0.116384685,0.01721669,0.014063076,-0.015571363,0.00830705,0.004915227,-0.002981177,-0.038646179,0.022982549,0.020786849,-0.01750561,0.03155423,0.062236807,0.048547616,0.048133868,0.009592528,0.253063665,0.102633771,0.088090133,0.001754663,0.228385071,0.086554418,0.07011404,0.008069458,0.170646189,0.055154545,0.043115432
407,H,2,-0.042161992,0.145921723,0.086061076,0.077021933,0.008080916,0.203089181,0.162451682,0.155731272,2.88e-05,0.136444851,0.028173586,0.019574395,-0.016708549,0.008350885,0.005259883,-0.002655771,-0.041501097,0.022982549,0.019947258,-0.016592277,0.03155423,0.06345042,0.047578313,0.047161993,0.009592528,0.333124424,0.109418472,0.090480326,0.001754663,0.228385071,0.07881171,0.06105313,0.006081046,0.332881235,0.075902018,0.055931212
407,L,0,-0.110077927,0.157839188,0.059853324,0.037774511,0.005166308,0.20216927,0.145111308,0.13430121,8.42e-07,0.132521225,0.017202058,0.010718584,-0.018960493,0.011876219,0.006067638,-0.002354238,-0.037562092,0.023938537,0.016725478,-0.009763813,0.029707808,0.060805373,0.043964437,0.043662258,0.012797976,0.416815654,0.164457323,0.145365096,0.002258551,0.399164626,0.119165996,0.095417545,0.006279613,0.291309453,0.113338769,0.096616734
407,L,1,-0.110077927,0.157839188,0.074530091,0.056518378,0.005166308,0.198431434,0.160644243,0.152884813,5.9e-09,0.132521225,0.013957685,0.008988178,-0.018960493,0.010799376,0.006365519,-0.002521541,-0.037562092,0.023750345,0.018613651,-0.014789136,0.029591719,0.055055885,0.044314047,0.044058793,0.011705722,0.416815654,0.140959295,0.119628275,0.002258551,0.399164626,0.114240611,0.090622175,0.00686177,0.291309453,0.082574848,0.06338337
407,L,2,-0.096317759,0.122717535,0.06525775,0.052535087,0.009795285,0.19992641,0.165697898,0.159343954,5.9e-09,0.030937957,0.007908391,0.005907685,-0.017081775,0.010799376,0.006068396,-0.002757784,-0.036588164,0.023476446,0.017057904,-0.013924852,0.029591719,0.055177983,0.043446963,0.043195394,0.010096913,0.32839036,0.10979356,0.097273641,0.002605816,0.231595179,0.093633523,0.080754271,0.006062218,0.252396961,0.057335759,0.039258581
407,M,0,-0.061298766,0.121620599,0.072669327,0.062979596,0.011686313,0.207129356,0.157293319,0.14958454,1.97e-08,0.133967322,0.009175341,0.005351394,-0.017821633,0.008103342,0.005637243,-0.003554743,-0.033713087,0.023282577,0.016784993,-0.01245498,0.027058251,0.060231819,0.047164766,0.046740054,0.00861596,0.250054297,0.104325496,0.089893007,0.00194808,0.213112432,0.079507059,0.066056468,0.005743135,0.232357243,0.067545812,0.05025781
407,M,1,-0.078656832,0.121620599,0.076835728,0.067735902,0.011347271,0.205326331,0.158523166,0.15191205,1.97e-08,0.133967322,0.01261194,0.006701157,-0.018946451,0.007453358,0.005827951,-0.004004405,-0.034328419,0.023282577,0.018467468,-0.01479066,0.02910659,0.060231819,0.047732853,0.047343275,0.00861596,0.243717791,0.089075009,0.078034135,0.00194808,0.213112432,0.073380283,0.060193383,0.00487954,0.158106037,0.050494468,0.039667157
407,M,2,-0.085161152,0.151131743,0.075858053,0.06368262,0.010974568,0.205326331,0.156819786,0.149147718,1.23e-07,0.137120389,0.015030643,0.009076503,-0.018946451,0.006604269,0.006150524,-0.00445025,-0.038453429,0.023192127,0.018312459,-0.014277734,0.030530345,0.058847665,0.046857849,0.046477931,0.007312627,0.240542436,0.10167669,0.089075601,0.002163511,0.192413242,0.082437133,0.069148681,0.00487954,0.175848009,0.059516959,0.047174956
408,H,0,-0.111101023,0.133345791,0.039395768,0.013838473,0.010912059,0.219966687,0.165746146,0.158905473,5.65e-08,0.247312597,0.048281361,0.020079128,-0.014736685,0.013128195,0.004317264,0.000183435,-0.051778822,0.016069692,0.026761268,-0.023565286,0.025186977,0.066963398,0.046927223,0.04630137,0.009696332,0.543197483,0.169217779,0.135185528,0.002066967,0.331252736,0.110390284,0.083141356,0.006569447,0.52034819,0.128252259,0.093215323
408,H,1,-0.081841205,0.133345791,0.039808669,0.023443047,0.011345279,0.221905045,0.165016878,0.158409621,5.65e-08,0.313905526,0.055344999,0.021076448,-0.013688249,0.013128195,0.004052802,9.07e-05,-0.051371143,0.01765631,0.026683787,-0.02359806,0.025014536,0.06656243,0.047699855,0.047111601,0.009696332,0.543197483,0.167044779,0.132043688,0.001406783,0.315223089,0.106721172,0.079558043,0.006569447,0.443143764,0.128508947,0.097691084
408,H,2,-0.096091901,0.457950364,0.058389701,0.025978732,0.011708264,0.221905045,0.15944177,0.152310206,1.2e-07,0.326593402,0.054155489,0.019599859,-0.015479078,0.013761914,0.00444341,-0.00059158,-0.051371143,0.01765631,0.026225062,-0.022627645,0.025014536,0.067430674,0.047848215,0.047175772,0.011634281,0.60436885,0.210792351,0.175704287,0.001406783,0.437118891,0.149997192,0.119992261,0.007238409,0.459082584,0.148102187,0.114171906
408,L,0,-0.04782107,0.107484176,0.048326128,0.043829737,0.00385316,0.218406456,0.167404619,0.163747261,7.3e-07,0.285847751,0.05685612,0.021896693,-0.014869357,0.009543119,0.004882945,-0.002777606,-0.048477647,0.011289136,0.028229084,-0.02625866,0.02733437,0.065716917,0.049217004,0.048718712,0.010057512,0.398173624,0.09793067,0.077791302,0.001994057,0.231511138,0.070580493,0.056660479,0.005339478,0.324084139,0.067888218,0.04559232
408,L,1,-0.038160891,0.10425059,0.045788988,0.042282677,0.00385316,0.207556528,0.169670022,0.167231543,3.1e-07,0.279045196,0.042481613,0.015615178,-0.011479675,0.012412444,0.004354903,-0.000179774,-0.051301311,0.014638845,0.030803005,-0.029115227,0.028774995,0.065716917,0.051445505,0.051034156,0.010057512,0.345885979,0.075110482,0.062506136,0.001994057,0.192934454,0.050771477,0.0413901,0.005339478,0.291807599,0.05535198,0.040509122
408,L,2,-0.038160891,0.121092011,0.045275601,0.039849501,0.010255767,0.207556528,0.168986051,0.165393101,3.1e-07,0.118700584,0.020472064,0.007995615,-0.010888709,0.012412444,0.004184952,0.001097708,-0.051301311,0.022717492,0.029162238,-0.02688206,0.028581052,0.064685334,0.050640206,0.050248909,0.007364016,0.347901806,0.089968891,0.072947478,0.001999644,0.192934454,0.04797047,0.037502262,0.006409159,0.309293608,0.076113306,0.057598609
408,M,0,-0.232094911,0.043355053,0.062647579,-0.036444646,0.009383559,0.225111145,0.170403575,0.165815587,1.96e-09,0.332438883,0.044278197,0.013565403,-0.016233783,0.0135743,0.004229442,-7.05e-05,-0.051522994,0.013200658,0.024444626,-0.021727143,0.025871746,0.066583549,0.047713395,0.047253883,0.012150227,0.504526633,0.14316289,0.111306864,0.002762758,0.389983962,0.107496868,0.080614784,0.007233244,0.45699764,0.094551766,0.060620058
408,M,1,-0.241907095,0.120760208,0.060602111,-0.020424148,0.009383559,0.219313226,0.173435567,0.168907083,2.35e-09,0.253729866,0.039959549,0.01268893,-0.01476118,0.01365039,0.004232878,0.000554717,-0.047422463,0.015349988,0.02296326,-0.020218418,0.024848785,0.063893678,0.047218007,0.046815026,0.009050207,0.369827883,0.133849084,0.111136636,0.002719552,0.358274528,0.106528936,0.079336057,0.006848063,0.328463249,0.081038034,0.060893941
408,M,2,-0.241907095,0.14502421,0.054147065,-0.005758689,0.011513355,0.223731815,0.169984344,0.164846908,9.21e-08,0.259712787,0.052490231,0.020265101,-0.013177901,0.015394719,0.004757745,0.000982011,-0.046617103,0.015349988,0.025180927,-0.022329593,0.024848785,0.06694352,0.048518252,0.048078436,0.009050207,0.414598114,0.142790674,0.121033875,0.00261902,0.358274528,0.109021633,0.081177272,0.006102865,0.327428596,0.092214207,0.074061783
409,H,0,-0.11175037,0.020747161,0.058326324,-0.051033873,0.0062721,0.217305915,0.169896182,0.16368799,3.23e-07,0.273793525,0.056057185,0.029324938,-0.016320581,0.009968017,0.004555695,-0.000344429,-0.043497734,0.017494938,0.023509131,-0.019421496,0.017794953,0.063402115,0.044887263,0.044263934,0.015439276,0.358525719,0.164647929,0.151132051,0.002601376,0.268080809,0.103756858,0.086688936,0.008293337,0.283183735,0.127841522,0.109546655
409,H,1,-0.109289833,0.012845557,0.047180554,-0.038829017,0.008391408,0.217485571,0.172642208,0.16346133,2.76e-05,0.273793525,0.058440755,0.040138943,-0.016320581,0.011865643,0.004626083,0.000686453,-0.042324102,0.021753184,0.019232663,-0.014939076,0.017794953,0.063402115,0.043431181,0.04285493,0.015439276,0.358525719,0.149710576,0.133666605,0.002502086,0.268080809,0.105133252,0.089423891,0.0064688,0.283183735,0.106584501,0.081230446
409,H,2,-0.11593308,0.012845557,0.053011529,-0.044981302,0.008391408,0.217485571,0.174756663,0.167838976,9.83e-06,0.210969197,0.061201808,0.047175271,-0.014256643,0.014163942,0.004707846,0.001130056,-0.044323367,0.021753184,0.022189324,-0.018374632,0.017904924,0.063139299,0.045214184,0.044594725,0.009413946,0.456417848,0.145261379,0.123302414,0.001540318,0.288346456,0.114880282,0.093690126,0.0064688,0.365592337,0.088901006,0.063413106
409,L,0,-0.195348575,-0.005889718,0.095480159,-0.091852803,0.008559759,0.211290766,0.171824356,0.166110217,6.79e-07,0.221733641,0.047668505,0.023767028,-0.016551726,0.011797561,0.004569696,-0.000881243,-0.042946282,0.016576583,0.023392816,-0.020594313,0.019701784,0.060367804,0.044898606,0.044455733,0.010026497,0.340168954,0.137431363,0.111611388,0.001325565,0.315269245,0.095734274,0.072646794,0.005061963,0.292085024,0.098601868,0.070594805
409,L,1,-0.166799012,-0.005889718,0.091720331,-0.088423693,0.017256072,0.207866734,0.174644614,0.169268192,6.41e-11,0.221733641,0.047367351,0.023477625,-0.018391034,0.009630028,0.004833905,-0.002549867,-0.042946282,0.01585624,0.023862846,-0.020971262,0.019701784,0.060367804,0.045325079,0.044811526,0.012325248,0.473335805,0.133114946,0.103562396,0.002125813,0.315269245,0.090584658,0.063209495,0.005061963,0.414476736,0.097539779,0.070997921
409,L,2,-0.166799012,-0.017473508,0.10044957,-0.097452083,0.015602748,0.211613527,0.173041137,0.164887042,6.41e-11,0.01791666,0.004780401,0.003058439,-0.018391034,0.008474952,0.005914296,-0.0035493,-0.038459279,0.01585624,0.022380862,-0.018869559,0.018929155,0.06023812,0.044680573,0.04404025,0.012325248,0.473335805,0.121477956,0.103688547,0.002862961,0.228595319,0.079820699,0.064550349,0.006640212,0.414476736,0.091572647,0.071382518
409,M,0,-0.13652834,0.001065661,0.063768357,-0.058995019,0.013299864,0.214737558,0.169996083,0.162405947,0.0,0.018099903,0.004328442,0.002453318,-0.014748823,0.013310489,0.005311808,0.002236019,-0.045433438,0.02099831,0.023286066,-0.019245313,0.020767038,0.061304424,0.044996933,0.044478123,0.010003865,0.313579788,0.117947092,0.105450061,0.00256314,0.183200489,0.089488864,0.078695976,0.003978739,0.313061175,0.076832674,0.05231145
409,M,1,-0.13652834,0.001291414,0.073958797,-0.068789834,0.01408143,0.210216566,0.170844859,0.164167205,4.67e-10,0.21903868,0.037822977,0.014126377,-0.016798655,0.013310489,0.006171999,2.53e-05,-0.044610384,0.020603051,0.023443192,-0.019930835,0.021158347,0.062756743,0.045250297,0.044690351,0.013097222,0.392744326,0.156347132,0.136962125,0.00256314,0.356152705,0.121207861,0.10144095,0.004981276,0.267909555,0.098757684,0.07737782
409,M,2,-0.165758983,0.001291414,0.086605356,-0.082055316,0.013704473,0.210216566,0.170166511,0.164127176,1.69e-07,0.21903868,0.037798678,0.014033878,-0.01914971,0.012178427,0.0068844,-0.00308966,-0.043864767,0.019275877,0.023237415,-0.020049937,0.021655266,0.062756743,0.044909483,0.04435999,0.013999698,0.392744326,0.160046466,0.139841272,0.002736522,0.356152705,0.121517665,0.099802711,0.009239236,0.314009799,0.104155309,0.087345238
410,H,0,-0.5436318,0.324576237,0.190948385,0.169521577,0.015032205,0.252066917,0.13173238,0.125868055,8.96e-07,0.067391684,0.010251895,0.00769998,-0.102097777,0.027618037,0.010155559,-0.006245694,-0.176131269,0.038323297,0.027424508,-0.021901366,0.013868081,0.234150085,0.043430269,0.041447958,0.012681225,0.668485222,0.203058515,0.155323159,0.003315062,0.385839358,0.112440319,0.074203351,0.007489555,0.608929609,0.169085585,0.123912627
410,H,1,-0.5436318,0.284731787,0.198284429,0.17988581,0.008051561,0.252066917,0.139790325,0.136722654,1.86e-07,0.045270812,0.008934231,0.006668027,-0.102097777,0.027618037,0.009935746,-0.006456002,-0.176131269,0.038323297,0.028677546,-0.024341281,0.013868081,0.234150085,0.044405262,0.042788865,0.012681225,0.668485222,0.162467644,0.122431774,0.004684851,0.351611989,0.090569436,0.063213348,0.007489555,0.608929609,0.134881106,0.096035194
410,H,2,-0.614293594,0.269522819,0.188887297,0.180992759,0.008051561,0.195777061,0.139574709,0.136318581,1.86e-07,0.08095619,0.009235758,0.00628917,-0.076171627,0.01197457,0.007914459,-0.005010286,-0.127206346,0.048699363,0.027404893,-0.023471669,0.014558083,0.172596132,0.042506497,0.041139631,0.012120752,0.56242277,0.146960203,0.118757366,0.003784521,0.320205527,0.088080283,0.067807822,0.009203185,0.462773329,0.117639981,0.088527097
410,L,0,-0.240921332,0.400845752,0.147182586,0.136768058,0.014219599,0.236901041,0.140894033,0.136726962,1.57e-06,0.111380196,0.01386586,0.010006377,-0.063041468,0.046849235,0.007670234,-0.004735814,-0.106792297,0.069290604,0.02434348,-0.021443366,0.015107735,0.158179303,0.041612683,0.040840627,0.008451415,0.816311258,0.162817889,0.101828566,0.003110266,0.544566659,0.106835513,0.063396038,0.005907085,0.657977604,0.122865122,0.072827167
410,L,1,-0.318731251,0.234324234,0.158390901,0.152159672,0.016982738,0.250091859,0.146371193,0.143344871,6.22e-06,0.111380196,0.012831038,0.008475368,-0.047847641,0.009216224,0.006308258,-0.00416896,-0.059829369,0.0329362,0.024720078,-0.021901424,0.01539217,0.094558655,0.041359779,0.040722338,0.009143178,0.492021439,0.110298257,0.086309019,0.003252577,0.258921478,0.06522748,0.050602606,0.005907085,0.419722005,0.08894426,0.063540473
410,L,2,-0.318731251,0.235454389,0.169977639,0.165727084,0.016982738,0.250091859,0.148984753,0.145451543,6.22e-06,0.019651133,0.008379424,0.006613098,-0.035666614,0.009216224,0.0066073,-0.004670833,-0.052145951,0.01400923,0.0250797,-0.022232744,0.01539217,0.071425599,0.041542545,0.040909258,0.010788342,0.315005392,0.098420434,0.084661278,0.002303812,0.180910114,0.056702974,0.044560165,0.007794283,0.283357719,0.08044473,0.064561427
410,M,0,-0.296466131,0.296032194,0.14127179,0.132185807,0.007898287,0.252126577,0.131345834,0.124435632,2.67e-07,0.0902789,0.012169345,0.008829183,-0.068347692,0.012974678,0.006902694,-0.004878328,-0.10056307,0.02609219,0.025390644,-0.021420199,0.016733877,0.149257125,0.042618038,0.041846129,0.012747034,0.461545686,0.162027172,0.130728271,0.003370894,0.297959787,0.080750273,0.062503221,0.006752427,0.448529912,0.140471342,0.104831644
410,M,1,-0.296466131,0.242742027,0.159900839,0.154411254,0.01736955,0.273669174,0.138971068,0.136251042,3.46e-06,0.0902789,0.012615889,0.00975371,-0.068347692,0.012974678,0.007232892,-0.00511578,-0.10056307,0.02609219,0.031956541,-0.029224574,0.016733877,0.149257125,0.046387119,0.045551992,0.012747034,0.45713182,0.121718487,0.09742101,0.003370894,0.198307925,0.051168769,0.038911468,0.006752427,0.448529912,0.110440695,0.082475186
410,M,2,-0.315038192,0.249053026,0.171381398,0.168329205,0.023020275,0.273669174,0.136396722,0.134915231,3.46e-06,0.019237528,0.009375298,0.007818787,-0.048368456,0.010475537,0.007347481,-0.005420483,-0.058720908,0.017677255,0.03749364,-0.035855715,0.020105919,0.096247933,0.049724996,0.049143521,0.012571693,0.292038837,0.088085304,0.079172258,0.00289081,0.164585817,0.037835216,0.029967143,0.006786692,0.241503959,0.079545693,0.06960804
411,H,0,-0.139162828,0.077277602,0.067663281,-0.062609637,0.012120162,0.179510398,0.151679168,0.147795711,7.62e-07,0.153238483,0.01741549,0.007837621,-0.015492817,0.007612344,0.006193585,-0.003706795,-0.033519928,0.021805314,0.017543551,-0.015117067,0.020204379,0.048116875,0.0367963,0.036553725,0.019855639,0.472116492,0.1486581,0.128152029,0.002417621,0.245845114,0.07694981,0.061339081,0.005103568,0.403094117,0.127192599,0.105202329
411,H,1,-0.121815761,0.083876875,0.071694665,-0.065711929,0.012120162,0.179510398,0.148439677,0.143485949,4.08e-07,0.153238483,0.023559493,0.010247421,-0.016025969,0.008690015,0.006198456,-0.003469332,-0.032404603,0.019992295,0.017762681,-0.01465595,0.020204379,0.048116875,0.03729532,0.037052427,0.01580713,0.456175844,0.160862201,0.136357035,0.002417621,0.276577839,0.076012999,0.061375931,0.01000698,0.403094117,0.141769784,0.115208253
411,H,2,-0.176658271,0.083876875,0.086390257,-0.079970178,0.015425147,0.180436547,0.142828447,0.137745624,2.85e-07,0.191808792,0.021038852,0.008438237,-0.016025969,0.009426047,0.005613388,-0.002590095,-0.036943772,0.022223664,0.018992667,-0.015283716,0.024292581,0.048356933,0.038123069,0.037918791,0.013211463,0.447677574,0.174643377,0.142174948,0.003316908,0.378089284,0.097984736,0.073716671,0.00888822,0.38978928,0.144565904,0.10985087
411,L,0,-0.206372737,0.081018345,0.09097928,-0.085305753,0.007816893,0.181641653,0.14838581,0.145822434,3.19e-10,0.13211729,0.018305482,0.00679259,-0.016258516,0.010324841,0.005969433,-0.003127064,-0.037515034,0.026518451,0.019086944,-0.017309705,0.022944617,0.04887976,0.037166433,0.036959559,0.007227998,0.582988639,0.142645082,0.102555619,0.002565806,0.279980403,0.066661428,0.046171738,0.006652895,0.542522898,0.12611056,0.084426122
411,L,1,-0.170697578,0.081018345,0.090084245,-0.087028797,0.013249169,0.179027005,0.147040979,0.145505318,3.19e-10,0.153946483,0.012208414,0.005757692,-0.016258516,0.010324841,0.006382514,-0.003396861,-0.034975367,0.025287193,0.020120088,-0.018804049,0.025093724,0.053484464,0.038443695,0.038232192,0.012681008,0.573686231,0.115620061,0.088863018,0.002565806,0.33555717,0.06027892,0.043700006,0.005761486,0.535568258,0.098663318,0.071593506
