participant,condition,window_index,head_rotation_rad_min,head_rotation_rad_max,head_rotation_rad_rms,head_rotation_rad_mean,head_tx_min,head_tx_max,head_tx_rms,head_tx_mean,head_ty_min,head_ty_max,head_ty_rms,head_ty_mean,head_scalex_min,head_scalex_max,head_scalex_rms,head_scalex_mean,head_scaley_min,head_scaley_max,head_scaley_rms,head_scaley_mean,head_motion_mag_min,head_motion_mag_max,head_motion_mag_rms,head_motion_mag_mean,blink_aperture_min,blink_aperture_max,blink_aperture_rms,blink_aperture_mean,mouth_aperture_min,mouth_aperture_max,mouth_aperture_rms,mouth_aperture_mean,pupil_dx_min,pupil_dx_max,pupil_dx_rms,pupil_dx_mean,pupil_dy_min,pupil_dy_max,pupil_dy_rms,pupil_dy_mean,pupil_metric_min,pupil_metric_max,pupil_metric_rms,pupil_metric_mean
402,H,12,-0.276577418,0.203016946,0.091498574,-0.028412096,-0.093686226,0.059184376,0.025582646,-0.010947656,-0.099696873,0.082336907,0.036626009,-0.002470971,0.98428755,1.185218186,1.060056037,1.05987638,0.961389161,1.148474338,1.032207148,1.031707543,0.017321319,0.200346175,0.089434268,0.085222753,0.003807968,0.020718913,0.016130517,0.015891032,5.82e-08,0.02150001,0.00320573,0.001413967,-0.001899913,0.001354592,0.000470504,-7.98e-06,-0.005165428,0.00263446,0.002362427,-0.002095803,0.002061944,0.007334613,0.004317699,0.004252236
402,H,13,-0.191733802,0.181284122,0.090444787,-0.02673186,-0.093686226,0.095712747,0.033375636,-0.00664166,-0.088084903,0.063402113,0.034986471,-0.004280171,0.98428755,1.194720496,1.059237391,1.059065971,0.961389161,1.132027831,1.030780959,1.030290876,0.017321319,0.201150756,0.090097313,0.085483303,0.003807968,0.021988993,0.015957932,0.015632501,6.42e-07,0.035388131,0.003259265,0.001555163,-0.006495948,0.001795772,0.000486222,-7.47e-05,-0.008321746,0.00263446,0.002235055,-0.001923818,0.001692639,0.011890247,0.00421058,0.004138481
402,H,14,-0.278368862,0.181284122,0.102712126,-0.038604758,-0.066507988,0.095712747,0.031164734,-0.001584672,-0.079554522,0.109897654,0.035553812,0.003335741,0.987743281,1.194720496,1.059710053,1.059495385,0.952685376,1.125428144,1.031157838,1.03073371,0.031735386,0.201150756,0.08971625,0.085052098,0.004415548,0.022845216,0.016060416,0.015823175,3.35e-07,0.035388131,0.003689918,0.001646592,-0.006495948,0.002299162,0.000568909,-0.000164449,-0.008840278,0.002609229,0.002163942,-0.001915156,0.001692639,0.011890247,0.004089024,0.004013985
402,L,0,-0.604307545,0.259690683,0.118189135,-0.049617569,-0.116817397,0.124234099,0.032791434,0.002260361,-0.111949376,0.126784245,0.039424799,0.008950791,0.851016187,1.154702401,1.048244289,1.047830319,0.849585851,1.442744723,1.026573871,1.025310865,0.012226764,0.460722844,0.094959076,0.084140448,0.004019139,0.019921612,0.015338219,0.014959017,5.11e-08,0.020701117,0.003588317,0.001656783,-0.005070642,0.002092291,0.000775293,-0.000427828,-0.005027147,0.006707996,0.002172018,-0.001875612,0.001467957,0.011774564,0.004099558,0.004023883
402,L,1,-0.157277778,0.259690683,0.097526204,-0.007990569,-0.065660811,0.124234099,0.035619081,0.010638548,-0.123548064,0.051062043,0.04049488,-0.010118691,0.969385326,1.152884984,1.04555987,1.045283158,0.945584982,1.162735439,1.027814939,1.026955554,0.009635585,0.222027447,0.08961095,0.080543631,0.003194096,0.019527368,0.015470908,0.015166734,3.38e-07,0.026575416,0.004280377,0.002121346,-0.002045832,0.001635253,0.000692291,-0.000316986,-0.004987761,0.001433458,0.00217911,-0.001968243,0.001877529,0.006836026,0.004095156,0.004038365
402,L,2,-0.211315969,0.243908236,0.092562996,-0.012341713,-0.061446369,0.098485889,0.029570756,0.013068228,-0.123548064,0.067462893,0.039284332,-0.006978954,0.980966558,1.142486702,1.047121331,1.046865002,0.945584982,1.135747844,1.024119907,1.023561473,0.009635585,0.201078119,0.082761124,0.076647312,0.003194096,0.01970637,0.015862023,0.015629848,2.81e-07,0.026575416,0.003809484,0.001849053,-0.001751595,0.001592983,0.000639328,-0.00034304,-0.004949953,0.001346088,0.001954837,-0.00177765,0.001877529,0.006836026,0.003979146,0.003931516
402,L,3,-0.211315969,0.195096958,0.086459569,-0.026390564,-0.054172029,0.071154349,0.025532685,0.008622132,-0.103961341,0.067462893,0.033003215,-0.004248101,0.974921685,1.128824862,1.045384777,1.045161657,0.913708787,1.154698031,1.0247911,1.024132181,0.006745321,0.195636279,0.078610338,0.072514728,0.004492631,0.020098592,0.015698612,0.015400314,1.39e-07,0.021017698,0.003694742,0.001816226,-0.001834191,0.001352845,0.000614421,-0.000374878,-0.00449533,0.001346088,0.001952919,-0.001754426,0.001805439,0.006036701,0.003889685,0.003837718
402,L,4,-0.181581487,0.195096958,0.088509712,-0.047419219,-0.064139426,0.065479544,0.021454855,-0.001066461,-0.09888676,0.039517534,0.027931944,-0.000568344,0.950585553,1.154889829,1.041294433,1.041071836,0.913708787,1.154698031,1.022287782,1.021563246,0.006745321,0.195636279,0.073053028,0.064786027,0.003771614,0.022680697,0.015562205,0.01520421,1.39e-07,0.021017698,0.002616167,0.001422669,-0.00255349,0.004560947,0.000643348,-0.000410661,-0.014210051,0.001251215,0.002132577,-0.001916392,0.001707264,0.016868488,0.004023228,0.003951672
402,L,5,-0.210324965,0.182503254,0.094367175,-0.074514827,-0.069154016,0.05338703,0.016441638,-0.008255288,-0.08343708,0.063299578,0.025783265,0.01169849,0.950585553,1.155299116,1.044903487,1.044699122,0.960610036,1.119959394,1.01543976,1.014999828,0.007981728,0.183902199,0.066920907,0.061492081,0.003550825,0.022680697,0.016033611,0.015759251,5.37e-07,0.01009224,0.001709651,0.001263211,-0.00255349,0.004560947,0.000740477,-0.000536203,-0.014210051,0.001859695,0.002142991,-0.001946097,0.001707264,0.016868488,0.004216607,0.004155028
402,L,6,-0.211479358,0.011379909,0.097194329,-0.080791734,-0.069154016,0.01275947,0.012980747,-0.007898806,-0.04425231,0.063299578,0.024728261,0.013237252,0.981475715,1.155299116,1.044680277,1.044477846,0.971465428,1.1300708,1.011967394,1.011710961,0.009543512,0.183229953,0.061945618,0.059082482,0.003550825,0.020667524,0.016178151,0.016006603,2.16e-06,0.01009224,0.001620167,0.001249606,-0.001935047,0.000779852,0.000688749,-0.000502486,-0.003839698,0.001859695,0.002173293,-0.002022911,0.002519993,0.005598768,0.004281206,0.004241295
