source,participant,condition,window_index,t_start_frame,t_end_frame,head_rotation_rad_mean_abs_vel,head_rotation_rad_mean_abs_acc,head_rotation_rad_rms,head_tx_mean_abs_vel,head_tx_mean_abs_acc,head_tx_rms,head_ty_mean_abs_vel,head_ty_mean_abs_acc,head_ty_rms,head_scale_mean_abs_vel,head_scale_mean_abs_acc,head_scale_rms,head_motion_mag_mean_abs_vel,head_motion_mag_mean_abs_acc,head_motion_mag_rms,blink_aperture_mean_abs_vel,blink_aperture_mean_abs_acc,blink_aperture_rms,mouth_aperture_mean_abs_vel,mouth_aperture_mean_abs_acc,mouth_aperture_rms,pupil_metric_mean_abs_vel,pupil_metric_mean_abs_acc,pupil_metric_rms
procrustes_participant,402,L,7,12600,16200,0.1844762113314992,7.209082815567388,0.09292931203163378,0.37499362049389356,13.341130444221944,0.33946300963425974,0.48852338629169745,17.17667232391365,0.19269474492858618,0.075748108942967,2.8098822030876374,0.01444339005698949,0.7356344843001862,27.041552298691457,0.32766811561233194,0.11407463054563827,4.1857101288291405,0.01903163830401932,0.1086599826403325,4.7608162000717185,0.008342588051900812,0.061337933587557895,2.5154692762258217,0.006230352702177267
procrustes_participant,402,L,8,14400,18000,0.19258818898560429,7.718465430855594,0.09472362460321421,0.3605661994906898,13.047335664669113,0.364514869052069,0.5562637396959691,19.63660644846271,0.19429376685182212,0.07894688472749035,2.8958921335647534,0.013472026339062387,0.6297683692997734,23.362115665949535,0.3327828644615095,0.11336659928106652,4.20812197599793,0.018138383065425003,0.10901997282684282,4.880230464229473,0.008586801803993797,0.06371237946071774,2.5861522734128655,0.0074563032778367
procrustes_participant,402,L,9,16200,19800,0.2176876411313439,7.951473823647454,0.13771365300820876,0.4918757264378254,15.265487767067489,0.54679890487571,0.7048253351308129,22.727789036385023,0.5236742854902864,0.09136702947880304,3.261897622545289,0.01655153541967927,0.6323602090807956,22.11551967046333,0.23312425921753263,0.13068623629652867,4.775671152795145,0.027352799887931458,0.1704551513985298,6.960466735947929,0.024396940218273263,0.07802569993897686,3.202536226280273,0.00722995129889622
procrustes_participant,402,L,10,18000,21600,0.22452400145394938,8.171113083925693,0.12876731381523818,0.5921115759277112,17.728867178568674,0.5705558813836016,0.7166918725391359,21.935448912385347,0.5103810039927318,0.09749829956473434,3.346983123469551,0.021214464360595237,0.8041254168685816,27.973492680395267,0.3517998041157761,0.14871117977325932,5.332206113115634,0.03207461028390398,0.18707854055019146,7.5326428784140935,0.025432999320018516,0.0803609852841632,3.2956896453809934,0.008330291489135023
procrustes_participant,402,L,11,19800,23400,0.1842245852004824,7.35810466332334,0.07509799187423528,0.4654061676248128,15.902141390982136,0.2710993506164666,0.5679299279275765,19.397509988742055,0.22598124374505973,0.08339501312836091,2.963542923647697,0.018438658979975854,0.7693386482037192,29.69236524799539,0.22042779842270144,0.13693919574837257,5.068770355961206,0.024332646882932962,0.12361530180309117,5.423658956288126,0.012207812750634872,0.07050581310052233,2.9331098209202606,0.006413196402406978
procrustes_participant,402,L,12,21600,25200,0.1736626310361112,6.866260850352424,0.0866594057958295,0.4307662353654973,15.524475928618221,0.2561125801846261,0.49767459164863337,17.644027231405328,0.269442332938294,0.0769749764123371,2.807397187260923,0.015871027651675605,0.7316391732922765,28.551914187168677,0.24149665881731955,0.1255136583525485,4.827230003051997,0.019357972880278813,0.10674688223492762,4.781539125306582,0.008341960230197452,0.06695817947893933,2.8188852531936126,0.005936473258971407
procrustes_participant,402,L,13,23400,27000,0.19565291919084424,7.4851572781302025,0.08310535757324164,0.500763266179223,17.26695034812517,0.2730107633400773,0.6151906692098428,20.74922931993013,0.3317294494276436,0.09290965274087572,3.1962577381413686,0.02369732573574405,0.9040566224148913,34.51703081273155,0.2694319057399259,0.13787026081760517,5.228329053581206,0.028973055265278477,0.11333619916995352,5.070193834254612,0.01020606011575314,0.07018539608960303,2.925802555481027,0.00624658429673497
procrustes_participant,402,L,14,25200,28800,0.22085973748969692,7.803611428575241,0.11349037902281033,0.6209591248908222,19.130853482684543,0.39066405807107374,0.7520309424493974,23.10217490791856,0.4167942791619151,0.11109628176966853,3.725198630459876,0.025589729000728638,1.0400282839142465,37.89990423093997,0.3221615133701663,0.15442203320259745,5.695968230943654,0.03336358494400759,0.17890887198258248,7.091286013953312,0.032809881589719786,0.07664640137879103,3.124462663824718,0.006705333492951299
procrustes_participant,402,M,0,0,3600,0.23142892871220186,8.38761040634024,0.11390073318436408,0.6752290558875204,19.59288558384991,0.4349921856486461,0.7636118878507617,23.41347989263025,0.43314511223928515,0.12080139758909152,4.1626677290316945,0.027780693952766018,0.984896496612196,34.48950142104384,0.3509152377380383,0.1652049360959439,5.89111748941543,0.030621127378939905,0.20680150634070632,8.170403040731848,0.03660018532036194,0.08240302102108786,3.429361390162372,0.006768108943945293
procrustes_participant,402,M,1,1800,5400,0.21877109553995946,7.830573849605048,0.11919692757367015,0.6414256491743243,18.017208775069857,0.43293815641897054,0.6907050335724834,20.855495389219296,0.4362504595099297,0.10253654879010696,3.5406264215363694,0.022402698821297605,0.8491216487533938,27.74158082044683,0.36284840526870976,0.1541215135865636,5.734981802081148,0.02332568470879534,0.22200518320949164,8.656684790173049,0.042137094761617644,0.0768623503538387,3.1344067109426095,0.006896340497567305
procrustes_participant,402,M,2,3600,7200,0.1868884546982281,6.932238091462768,0.09016985494962647,0.4949500513412321,15.463010024845934,0.2824294422994478,0.559207002475059,17.506136415490804,0.3258088029529118,0.08363608633935234,2.9055329461101302,0.01991743083414321,0.7691107641053032,26.735341814672967,0.29641474020031444,0.1264650932823235,4.7198182014577865,0.02041640829672397,0.14284068178162482,6.383906403107613,0.03101846848334817,0.06614477432958758,2.7161116777343963,0.006506091748453143
procrustes_participant,402,M,3,5400,9000,0.1579763863884405,6.353098433457534,0.029452737175258474,0.4002908186363358,14.573796024119599,0.12809893395923014,0.4274687048950633,14.831637300935231,0.1558288487971248,0.07399671044567065,2.684820108934405,0.01740203085711242,0.6950897761601966,26.50984329996623,0.1743720722980177,0.10432347150164725,3.9846147860948857,0.019487516838816644,0.10000517979616745,4.949757821073933,0.006574352480254388,0.055962549036373585,2.328184936962002,0.005109586233325121
procrustes_participant,402,M,4,7200,10800,0.17624760839355952,6.975891316263719,0.050232478867843516,0.46123685148385196,16.2729486653181,0.14895180662323784,0.5194516394940297,18.158481090575624,0.18516099860124452,0.08540579900732699,3.1274458001186067,0.020850736301825795,0.7439162446046831,27.8601825410832,0.21594069356003223,0.11556488065754252,4.283124132295195,0.020496225045209565,0.11726119973525342,5.403381406783464,0.00860215530086206,0.0579150414453453,2.4157371556851435,0.00559471646690681
procrustes_participant,402,M,5,9000,12600,0.20735129482607662,7.7621991322210455,0.07691914939954282,0.5621079259682762,17.75185933509697,0.2439493165741435,0.6704203300421274,21.86638198505096,0.24914557574220603,0.10069504788343175,3.5014958343830305,0.025269762347668832,0.9293320696235694,32.513888569958105,0.2769319405510211,0.1512227268362594,5.594183538128957,0.028655591657872265,0.11769831336882919,5.245418918318424,0.01030622051673706,0.07109242988564365,2.968344676230095,0.0058241770271662
procrustes_participant,402,M,6,10800,14400,0.21347434317444358,8.134940326101416,0.062378247500492055,0.6010302358936691,19.416213723405978,0.2376434985939573,0.7547176286060601,25.406581852036165,0.23757247141078808,0.10721720064926614,3.7539804074279437,0.026123700979611506,1.1298340527061705,41.560014733170924,0.2927901847770977,0.15762600099308377,5.891166914769126,0.030413016290023707,0.11725863687164896,5.356174308842759,0.018104661574329904,0.07488621956700116,3.186037108901308,0.006371205629819217
procrustes_participant,402,M,7,12600,16200,0.19398573405251188,7.7779006967681115,0.04071863482341128,0.50944266107055,17.5946414417991,0.15846180638719548,0.650584263313352,22.80175948209873,0.222103363046171,0.09603491216205354,3.4036487053829405,0.022931664819242446,1.035674004480159,39.1687216196235,0.2343573910438133,0.12934678615565603,4.7277752769141825,0.027664437099982602,0.11535108486194096,5.424854307568945,0.016975080149412833,0.06625819773357758,2.828139949524048,0.00595162463413088
procrustes_participant,402,M,8,14400,18000,0.2001528851420884,7.573661291994765,0.0653265534799929,0.5498505210306096,16.938263588628786,0.2803841104179797,0.6856811175295111,21.606615655489207,0.274120374549597,0.09924719439584107,3.338961646625035,0.024527676208631402,1.0391491320860122,36.542643232090505,0.28795910704744293,0.14433760857830127,5.131043508188935,0.029246078454477405,0.1451433646742008,6.19473833567761,0.024542598844282445,0.07073774520881512,2.951658686071177,0.005705502437928404
procrustes_participant,402,M,9,16200,19800,0.23567203252043942,8.534481865644729,0.07733394778289282,0.6787018029910897,21.012363039294826,0.3087316634096615,0.7543211009857751,24.370041545333386,0.2679673813481164,0.11439676071765584,3.914819403387636,0.02276330737028648,1.10265925240853,41.379758454889725,0.27255577431816747,0.15742672488035087,5.6799464745576405,0.02941655138146029,0.15905946488239422,6.692039911344264,0.0244560613098203,0.08042210816754419,3.3251564799458384,0.006588813143074809
procrustes_participant,402,M,10,18000,21600,0.22364732295482928,8.224369349007311,0.07471989335221167,0.6419683128003026,21.275250112645516,0.41695644105424595,0.6605658663195103,22.210310131312664,0.2960976838481832,0.11020617190895833,3.8608542152454177,0.02396383576120892,0.9999080701565911,38.26653776173178,0.3544712672743423,0.149923286805821,5.565159868430564,0.02852141701554229,0.17581370509196467,7.241977261833673,0.03021095031399093,0.07779581824065684,3.226653098079051,0.006706417703469502
procrustes_participant,402,M,11,19800,23400,0.1966311718021238,7.260372060638876,0.0698882291883182,0.5747460437288212,18.823982045771494,0.38636623388321384,0.6618355394193244,20.553653226055296,0.3269107442204019,0.1103106102371117,3.677341726944992,0.02796284860251428,1.0922646942692815,39.72371315206386,0.36659258252169963,0.1585846357634582,5.826790124535375,0.03411097262139983,0.18050349602894397,7.435579233669629,0.03066801275373341,0.07196888337068809,2.938956165145917,0.006694811116247969
procrustes_participant,402,M,12,21600,25200,0.21457102467880781,7.9692017213128885,0.06770601560398726,0.6387311459497137,19.71181427795318,0.28901884200982386,0.7231399064745935,21.015374124972528,0.32437735372974075,0.11465030740916145,3.6942243001480457,0.02745405345593345,1.1657826062059065,40.87005540853055,0.30943662438170283,0.16071921172044712,5.8338669279534106,0.03516024293800111,0.1720263203025571,7.27436432472171,0.02152021372868001,0.07241834446665371,2.9657621766918116,0.006688670042397142
procrustes_participant,402,M,13,23400,27000,0.24201070224743285,8.651859023011612,0.08396878068482082,0.7843676680045574,22.690393222527888,0.3881123195148686,0.8300643903791441,24.45844967072916,0.3722606105264029,0.12089607123214724,4.06053918711202,0.027172344193719302,1.1836983310418583,39.82205015872193,0.34355070536185656,0.16883499859251117,6.069458706170732,0.031237038222262894,0.24586850167731242,9.173325086641212,0.04261693429531329,0.07958220658221421,3.261524197876995,0.006281914898675118
procrustes_participant,402,M,14,25200,28800,0.24740436130239174,8.948038793726923,0.08622100827062891,0.7542994408681434,22.46023926720847,0.38457259453497156,0.8164209194054848,25.117665864370316,0.37850197942155656,0.12021645689248212,4.103152299769831,0.027417138449209955,1.1398121846506883,38.43697416875572,0.3064055491386943,0.17149989762076984,6.1634562398743835,0.02985779343250857,0.25179533850239777,9.233245412701976,0.04651482118107995,0.07991779538920571,3.287628406526966,0.006256279112403175
procrustes_participant,404,H,0,0,3600,0.1625466298695546,6.4353241736519005,0.021599976878641923,0.5486914902701692,17.003622477353847,0.14338147883100127,0.6043096379070152,16.203417577674553,0.20864567859566951,0.09895960842196469,3.034734689921298,0.024371929241215073,1.1295379104899497,41.274447233467605,0.21508546868723824,0.2137329932108109,7.009445193036064,0.047739488660680944,0.11078694260758028,5.145516340171695,0.020767811785060063,0.06266569938313116,2.6569432573033667,0.006188873807073329
procrustes_participant,404,H,1,1800,5400,0.1626651075792584,6.521937676069364,0.02284929232328817,0.5277318701251535,16.290735935572734,0.1559408447423845,0.6098769631997885,16.656223703392044,0.21777201562609022,0.09886077696265132,3.016023367300452,0.026486844883212117,1.1501063145521286,42.71670871810586,0.23135704007002494,0.21176681225373575,7.039269652514216,0.050086326358444226,0.11318106972087479,5.24792038118869,0.02048251346884465,0.06292463030531706,2.6564791261798417,0.006516758568628576
procrustes_participant,404,H,2,3600,7200,0.1429371331348517,5.671033179636594,0.016299322973431177,0.5057132231771271,15.773110810019215,0.15116210088815932,0.5835250518303848,16.06657289310055,0.2295007954787324,0.09514629470271664,2.9347018738919433,0.026854006002674617,1.0046761189922115,36.764942532859564,0.22352827385890794,0.2065193452857946,7.059387326705084,0.05217151111937113,0.15578188631433007,6.295507793697821,0.035171621666738755,0.06316164734969454,2.6137335301006672,0.006530062867080733
procrustes_participant,404,H,3,5400,9000,0.13312539474182805,5.209199607208385,0.013174951109842046,0.5223069332697646,16.591115647135293,0.14615050806109878,0.5722857971590846,15.896337463865088,0.2060934221945727,0.09586114603672648,3.0457453066606046,0.02608325499037408,0.9533655976126059,34.263800808889656,0.23798728681633607,0.222609438620005,7.465241224687413,0.05193566144955337,0.11888596119624283,5.125908939862763,0.030736770587223523,0.06295217907838822,2.651885345039629,0.006148130377524987
procrustes_participant,404,H,4,7200,10800,0.12599425249675378,5.066122554666533,0.01274488447294694,0.5012416106742228,15.991482087136836,0.13754953415307902,0.5333415076658187,15.606127872003437,0.18601638043766916,0.09269755247868054,2.9604548825517396,0.024430119600851685,0.8979689997619005,32.363518110461186,0.2480607728613797,0.21257526017713455,7.241700716223195,0.048129917180512016,0.10641590485029337,4.584094795780415,0.02497227302370972,0.06135007371294854,2.5824574870005432,0.005579635306477408
procrustes_participant,404,H,5,9000,12600,0.1296044543817204,5.281703669678085,0.015600578385232704,0.4611325883288368,14.618130755134608,0.1388281288011811,0.4878888105402826,14.55865125114796,0.16840313425919,0.0865390187710478,2.760134154357138,0.021945846242850123,0.8337413590323377,31.731640523365034,0.21824337270934374,0.18389867965818282,6.374792164861706,0.04280477598353562,0.13887211542071026,5.553769257308443,0.029916337689117455,0.06051506883322758,2.531426738937076,0.006217452454251241
procrustes_participant,404,H,6,10800,14400,0.1566390560564586,6.239861625003949,0.021825209911535925,0.4467090120933072,14.557137923438951,0.13773254865864432,0.4745523964017385,13.971076990847035,0.15663511146676168,0.08334144414366737,2.718076021966444,0.019436141433766735,0.8732023308617772,33.38878161909881,0.19917076691348792,0.1590219076569347,5.364844337956739,0.03917950697119639,0.12625714520348086,5.553878435592159,0.02385733547749446,0.05851431953352775,2.4410645185930764,0.006625995819711998
procrustes_participant,404,H,7,12600,16200,0.17265701359802396,6.846513971503118,0.02077415802226072,0.47656511455485817,15.428652258148102,0.13302531001206677,0.5105394626666167,14.74530116223627,0.17025622121291797,0.08921140199697239,2.840816225601229,0.02285529350093645,0.998883108033126,35.98690383072275,0.2524733812625094,0.16957004024156788,5.540038397757613,0.0442633177137191,0.10465096825028189,5.069195656827571,0.01579132577960294,0.059250265541690696,2.5596911806171296,0.006267120576342609
procrustes_participant,404,H,8,14400,18000,0.16117929707799503,6.388066807713712,0.01923897805296727,0.4607815587458324,14.74774296515872,0.1254231276633535,0.49699813854570335,14.800066581134876,0.15591432598092056,0.08574645141248492,2.725319707731394,0.021457774542824732,0.923303154521193,33.212919597058644,0.24976940618802132,0.17839033485028924,5.920746569459746,0.04381097186957014,0.09610456741942289,4.91752113852379,0.008656276484270595,0.059862773297906714,2.5580978310555333,0.006030421017387639
procrustes_participant,404,H,9,16200,19800,0.1537978859824201,6.027066494629728,0.01783396807078455,0.44290526298448657,14.107156112644104,0.13002871729814472,0.4733273602164503,14.033782038283968,0.15312987151973542,0.08080176484486563,2.564828929067537,0.020367107131801024,0.8663497616854091,31.337154712524438,0.2181514903038754,0.17690562197141457,6.020354695995526,0.04288453311637165,0.1305883116051381,5.7983581772079935,0.02444851786649168,0.05572673131816623,2.3103055511502646,0.005719947485080138
procrustes_participant,404,H,10,18000,21600,0.1600734286331505,6.1953589116806445,0.018070187057728785,0.4859724736835693,15.35867447412459,0.12932315986655402,0.5020623987096332,14.265460810524518,0.19097224632401483,0.08516339733953078,2.7209047492275014,0.02177376741720039,0.9099154665235002,32.508537104241576,0.23646191215950788,0.18453528731664617,6.401137326897094,0.0449610113697892,0.18820651155937174,7.093641644737841,0.03775534981232553,0.05733315068688724,2.417742488462948,0.005636165162197323
procrustes_participant,404,H,11,19800,23400,0.15994530966058434,6.2615649083133995,0.01971665471562372,0.4534706384072113,14.686156297405724,0.11086883558554708,0.465833016447688,14.077717902943537,0.18199095312670693,0.08056032977701864,2.7008779351980037,0.018478280019091388,0.8013765302288443,29.024660164676693,0.21559346947342475,0.17012597732274964,5.8758279809994365,0.04079471591716426,0.19591210786392949,7.292858667615753,0.03944544183209832,0.057670109064307286,2.446809637336178,0.005537659170438652
procrustes_participant,404,H,12,21600,25200,0.1490673652060686,5.95197554405766,0.01826915201869236,0.38351554518720504,12.963627713919728,0.09827125322236359,0.3843948088825331,12.349284768611136,0.1293112891341791,0.07144201947730765,2.4700419459448115,0.016106833145284438,0.7014007912020364,26.62664912854126,0.17681684065530504,0.15373643144775778,5.46421587893741,0.03378235677888941,0.13549560321012985,5.954267538961476,0.02701961239258941,0.05629701304782256,2.3800173561308853,0.005816695174011594
