participant,condition,window_index,track_point_accuracy_baseline_min,track_point_accuracy_baseline_max,resman_point_accuracy_baseline_min,resman_point_accuracy_baseline_max,sysmon_point_accuracy_baseline_min,sysmon_point_accuracy_baseline_max,comms_point_accuracy_baseline_min,comms_point_accuracy_baseline_max,mean_sysmon_response_time_baseline_min,mean_sysmon_response_time_baseline_max,mean_comms_response_time_baseline_min,mean_comms_response_time_baseline_max,track_point_accuracy_baseline_range,resman_point_accuracy_baseline_range,sysmon_point_accuracy_baseline_range,comms_point_accuracy_baseline_range,mean_sysmon_response_time_baseline_range,mean_comms_response_time_baseline_range
439,M,12,0.8310980720871752,1.0,1.0,1.0,0.5555555555555556,1.0,0.0,1.0,1700.0,8400.0,0.0,3.5683119999999917,0.16890192791282477,0.0,0.4444444444444444,1.0,6700.0,3.5683119999999917
439,M,13,0.8310980720871752,1.0,1.0,1.0,0.5555555555555556,1.0,0.0,1.0,1700.0,8400.0,0.0,3.5683119999999917,0.16890192791282477,0.0,0.4444444444444444,1.0,6700.0,3.5683119999999917
439,M,14,0.8310980720871752,1.0,1.0,1.0,0.5555555555555556,1.0,0.0,1.0,1700.0,8400.0,0.0,3.5683119999999917,0.16890192791282477,0.0,0.4444444444444444,1.0,6700.0,3.5683119999999917
445,L,0,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,1,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,2,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,3,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,4,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,5,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,6,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,7,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,8,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,9,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
445,L,10,0.8615190935795216,1.0,0.7666666666666667,1.0,0.1666666666666666,1.0,0.0,1.0,1500.0,4600.0,0.0,4.505441000000005,0.1384809064204784,0.23333333333333328,0.8333333333333334,1.0,3100.0,4.505441000000005
