file,keypoint,bad_windows,total_windows,pct_bad
457_M.csv,40,0,4,0.0
457_M.csv,41,0,4,0.0
457_M.csv,43,0,4,0.0
457_M.csv,44,0,4,0.0
457_M.csv,45,0,4,0.0
457_M.csv,46,0,4,0.0
457_M.csv,47,0,4,0.0
457_M.csv,62,0,4,0.0
457_M.csv,66,0,4,0.0
457_M.csv,68,0,4,0.0
457_M.csv,69,0,4,0.0
412_M.csv,27,0,4,0.0
412_M.csv,28,0,4,0.0
412_M.csv,29,0,4,0.0
412_M.csv,30,0,4,0.0
412_M.csv,31,0,4,0.0
412_M.csv,32,0,4,0.0
412_M.csv,33,0,4,0.0
412_M.csv,34,0,4,0.0
412_M.csv,35,0,4,0.0
412_M.csv,36,0,4,0.0
412_M.csv,37,0,4,0.0
412_M.csv,38,0,4,0.0
412_M.csv,40,0,4,0.0
412_M.csv,41,0,4,0.0
412_M.csv,43,0,4,0.0
412_M.csv,44,0,4,0.0
412_M.csv,45,0,4,0.0
412_M.csv,46,0,4,0.0
412_M.csv,47,0,4,0.0
412_M.csv,62,0,4,0.0
412_M.csv,66,0,4,0.0
412_M.csv,68,0,4,0.0
412_M.csv,69,0,4,0.0
432_H.csv,27,0,4,0.0
432_H.csv,28,0,4,0.0
432_H.csv,29,0,4,0.0
432_H.csv,30,0,4,0.0
432_H.csv,31,0,4,0.0
432_H.csv,32,0,4,0.0
432_H.csv,33,0,4,0.0
432_H.csv,34,0,4,0.0
432_H.csv,35,0,4,0.0
432_H.csv,36,0,4,0.0
432_H.csv,37,0,4,0.0
432_H.csv,38,0,4,0.0
432_H.csv,40,0,4,0.0
432_H.csv,41,0,4,0.0
432_H.csv,43,0,4,0.0
432_H.csv,44,0,4,0.0
432_H.csv,45,0,4,0.0
432_H.csv,46,0,4,0.0
432_H.csv,47,0,4,0.0
432_H.csv,62,0,4,0.0
432_H.csv,66,0,4,0.0
432_H.csv,68,0,4,0.0
432_H.csv,69,0,4,0.0
477_H.csv,27,0,4,0.0
477_H.csv,28,0,4,0.0
477_H.csv,29,0,4,0.0
477_H.csv,30,0,4,0.0
477_H.csv,31,0,4,0.0
477_H.csv,32,0,4,0.0
477_H.csv,33,0,4,0.0
477_H.csv,34,0,4,0.0
477_H.csv,35,0,4,0.0
477_H.csv,36,0,4,0.0
477_H.csv,37,0,4,0.0
477_H.csv,38,0,4,0.0
477_H.csv,40,0,4,0.0
477_H.csv,41,0,4,0.0
477_H.csv,43,0,4,0.0
477_H.csv,44,0,4,0.0
477_H.csv,45,0,4,0.0
477_H.csv,46,0,4,0.0
477_H.csv,47,0,4,0.0
477_H.csv,62,0,4,0.0
477_H.csv,66,0,4,0.0
477_H.csv,68,0,4,0.0
477_H.csv,69,0,4,0.0
468_M.csv,27,0,4,0.0
468_M.csv,28,0,4,0.0
468_M.csv,29,0,4,0.0
468_M.csv,30,0,4,0.0
468_M.csv,31,0,4,0.0
468_M.csv,32,0,4,0.0
468_M.csv,33,0,4,0.0
468_M.csv,34,0,4,0.0
468_M.csv,35,0,4,0.0
468_M.csv,36,0,4,0.0
468_M.csv,37,0,4,0.0
468_M.csv,38,0,4,0.0
468_M.csv,40,0,4,0.0
468_M.csv,41,0,4,0.0
468_M.csv,43,0,4,0.0
468_M.csv,44,0,4,0.0
468_M.csv,45,0,4,0.0
468_M.csv,46,0,4,0.0
468_M.csv,47,0,4,0.0
468_M.csv,62,0,4,0.0
468_M.csv,66,0,4,0.0
468_M.csv,68,0,4,0.0
468_M.csv,69,0,4,0.0
430_H.csv,27,0,4,0.0
430_H.csv,28,0,4,0.0
430_H.csv,29,0,4,0.0
430_H.csv,30,0,4,0.0
430_H.csv,31,0,4,0.0
430_H.csv,32,0,4,0.0
430_H.csv,33,0,4,0.0
430_H.csv,34,0,4,0.0
430_H.csv,35,0,4,0.0
430_H.csv,36,0,4,0.0
430_H.csv,37,0,4,0.0
430_H.csv,38,0,4,0.0
430_H.csv,40,0,4,0.0
430_H.csv,41,0,4,0.0
430_H.csv,43,0,4,0.0
430_H.csv,44,0,4,0.0
430_H.csv,45,0,4,0.0
430_H.csv,46,0,4,0.0
430_H.csv,47,0,4,0.0
430_H.csv,62,0,4,0.0
430_H.csv,66,0,4,0.0
430_H.csv,68,0,4,0.0
430_H.csv,69,0,4,0.0
475_H.csv,27,0,4,0.0
475_H.csv,28,0,4,0.0
475_H.csv,29,0,4,0.0
475_H.csv,30,0,4,0.0
475_H.csv,31,0,4,0.0
475_H.csv,32,0,4,0.0
475_H.csv,33,0,4,0.0
475_H.csv,34,0,4,0.0
475_H.csv,35,0,4,0.0
475_H.csv,36,0,4,0.0
475_H.csv,37,0,4,0.0
475_H.csv,38,0,4,0.0
475_H.csv,40,0,4,0.0
475_H.csv,41,0,4,0.0
475_H.csv,43,0,4,0.0
475_H.csv,44,0,4,0.0
475_H.csv,45,0,4,0.0
475_H.csv,46,0,4,0.0
475_H.csv,47,0,4,0.0
475_H.csv,62,0,4,0.0
475_H.csv,66,0,4,0.0
475_H.csv,68,0,4,0.0
475_H.csv,69,0,4,0.0
409_L.csv,27,0,4,0.0
409_L.csv,28,0,4,0.0
409_L.csv,29,0,4,0.0
409_L.csv,30,0,4,0.0
409_L.csv,31,0,4,0.0
409_L.csv,32,0,4,0.0
409_L.csv,33,0,4,0.0
409_L.csv,34,0,4,0.0
409_L.csv,35,0,4,0.0
409_L.csv,36,0,4,0.0
409_L.csv,37,0,4,0.0
409_L.csv,38,0,4,0.0
409_L.csv,40,0,4,0.0
409_L.csv,41,0,4,0.0
409_L.csv,43,0,4,0.0
409_L.csv,44,0,4,0.0
409_L.csv,45,0,4,0.0
409_L.csv,46,0,4,0.0
409_L.csv,47,0,4,0.0
409_L.csv,62,0,4,0.0
409_L.csv,66,0,4,0.0
409_L.csv,68,0,4,0.0
409_L.csv,69,0,4,0.0
471_L.csv,27,0,4,0.0
471_L.csv,28,0,4,0.0
471_L.csv,29,0,4,0.0
471_L.csv,30,0,4,0.0
471_L.csv,31,0,4,0.0
471_L.csv,32,0,4,0.0
471_L.csv,33,0,4,0.0
471_L.csv,34,0,4,0.0
471_L.csv,35,0,4,0.0
471_L.csv,36,0,4,0.0
471_L.csv,37,0,4,0.0
471_L.csv,38,0,4,0.0
471_L.csv,40,0,4,0.0
471_L.csv,41,0,4,0.0
471_L.csv,43,0,4,0.0
471_L.csv,44,0,4,0.0
471_L.csv,45,0,4,0.0
471_L.csv,46,0,4,0.0
471_L.csv,47,0,4,0.0
471_L.csv,62,0,4,0.0
471_L.csv,66,0,4,0.0
471_L.csv,68,0,4,0.0
471_L.csv,69,0,4,0.0
434_L.csv,27,0,4,0.0
434_L.csv,28,0,4,0.0
434_L.csv,29,1,4,0.25
434_L.csv,30,1,4,0.25
434_L.csv,31,1,4,0.25
434_L.csv,32,1,4,0.25
434_L.csv,33,0,4,0.0
434_L.csv,34,0,4,0.0
434_L.csv,35,0,4,0.0
434_L.csv,36,0,4,0.0
434_L.csv,37,0,4,0.0
434_L.csv,38,0,4,0.0
434_L.csv,40,0,4,0.0
434_L.csv,41,0,4,0.0
434_L.csv,43,0,4,0.0
434_L.csv,44,0,4,0.0
434_L.csv,45,0,4,0.0
434_L.csv,46,0,4,0.0
434_L.csv,47,0,4,0.0
434_L.csv,62,0,4,0.0
434_L.csv,66,0,4,0.0
434_L.csv,68,0,4,0.0
434_L.csv,69,0,4,0.0
448_H.csv,27,0,4,0.0
448_H.csv,28,0,4,0.0
448_H.csv,29,0,4,0.0
448_H.csv,30,0,4,0.0
448_H.csv,31,0,4,0.0
448_H.csv,32,0,4,0.0
448_H.csv,33,0,4,0.0
448_H.csv,34,0,4,0.0
448_H.csv,35,0,4,0.0
448_H.csv,36,0,4,0.0
448_H.csv,37,0,4,0.0
448_H.csv,38,0,4,0.0
448_H.csv,40,0,4,0.0
448_H.csv,41,0,4,0.0
448_H.csv,43,0,4,0.0
448_H.csv,44,0,4,0.0
448_H.csv,45,0,4,0.0
448_H.csv,46,0,4,0.0
448_H.csv,47,0,4,0.0
448_H.csv,62,0,4,0.0
448_H.csv,66,0,4,0.0
448_H.csv,68,0,4,0.0
448_H.csv,69,0,4,0.0
455_M.csv,27,0,4,0.0
455_M.csv,28,0,4,0.0
455_M.csv,29,0,4,0.0
455_M.csv,30,0,4,0.0
455_M.csv,31,0,4,0.0
455_M.csv,32,0,4,0.0
455_M.csv,33,0,4,0.0
455_M.csv,34,0,4,0.0
455_M.csv,35,0,4,0.0
455_M.csv,36,0,4,0.0
455_M.csv,37,0,4,0.0
455_M.csv,38,0,4,0.0
455_M.csv,40,0,4,0.0
455_M.csv,41,0,4,0.0
455_M.csv,43,0,4,0.0
455_M.csv,44,0,4,0.0
455_M.csv,45,0,4,0.0
455_M.csv,46,0,4,0.0
455_M.csv,47,0,4,0.0
455_M.csv,62,0,4,0.0
455_M.csv,66,0,4,0.0
455_M.csv,68,0,4,0.0
455_M.csv,69,0,4,0.0
410_M.csv,27,0,4,0.0
410_M.csv,28,0,4,0.0
410_M.csv,29,0,4,0.0
410_M.csv,30,0,4,0.0
410_M.csv,31,0,4,0.0
410_M.csv,32,0,4,0.0
410_M.csv,33,0,4,0.0
410_M.csv,34,0,4,0.0
410_M.csv,35,0,4,0.0
410_M.csv,36,0,4,0.0
410_M.csv,37,0,4,0.0
410_M.csv,38,0,4,0.0
410_M.csv,40,0,4,0.0
410_M.csv,41,0,4,0.0
410_M.csv,43,0,4,0.0
410_M.csv,44,0,4,0.0
410_M.csv,45,0,4,0.0
410_M.csv,46,0,4,0.0
410_M.csv,47,0,4,0.0
410_M.csv,62,0,4,0.0
410_M.csv,66,0,4,0.0
410_M.csv,68,0,4,0.0
410_M.csv,69,0,4,0.0
455_L.csv,27,0,4,0.0
455_L.csv,28,0,4,0.0
455_L.csv,29,0,4,0.0
455_L.csv,30,0,4,0.0
455_L.csv,31,0,4,0.0
455_L.csv,32,0,4,0.0
455_L.csv,33,0,4,0.0
455_L.csv,34,0,4,0.0
455_L.csv,35,0,4,0.0
455_L.csv,36,0,4,0.0
455_L.csv,37,0,4,0.0
455_L.csv,38,0,4,0.0
455_L.csv,40,0,4,0.0
455_L.csv,41,0,4,0.0
455_L.csv,43,0,4,0.0
455_L.csv,44,0,4,0.0
455_L.csv,45,0,4,0.0
455_L.csv,46,0,4,0.0
455_L.csv,47,0,4,0.0
455_L.csv,62,0,4,0.0
455_L.csv,66,0,4,0.0
455_L.csv,68,0,4,0.0
455_L.csv,69,0,4,0.0
410_L.csv,27,0,4,0.0
410_L.csv,28,0,4,0.0
410_L.csv,29,0,4,0.0
410_L.csv,30,0,4,0.0
410_L.csv,31,0,4,0.0
410_L.csv,32,0,4,0.0
410_L.csv,33,0,4,0.0
410_L.csv,34,0,4,0.0
410_L.csv,35,0,4,0.0
410_L.csv,36,0,4,0.0
410_L.csv,37,0,4,0.0
410_L.csv,38,0,4,0.0
410_L.csv,40,0,4,0.0
410_L.csv,41,0,4,0.0
410_L.csv,43,0,4,0.0
410_L.csv,44,0,4,0.0
410_L.csv,45,0,4,0.0
410_L.csv,46,0,4,0.0
410_L.csv,47,0,4,0.0
410_L.csv,62,0,4,0.0
410_L.csv,66,0,4,0.0
410_L.csv,68,0,4,0.0
410_L.csv,69,0,4,0.0
471_M.csv,27,0,4,0.0
471_M.csv,28,0,4,0.0
471_M.csv,29,0,4,0.0
471_M.csv,30,0,4,0.0
471_M.csv,31,0,4,0.0
471_M.csv,32,0,4,0.0
471_M.csv,33,0,4,0.0
471_M.csv,34,0,4,0.0
471_M.csv,35,0,4,0.0
471_M.csv,36,0,4,0.0
471_M.csv,37,0,4,0.0
471_M.csv,38,0,4,0.0
471_M.csv,40,0,4,0.0
471_M.csv,41,0,4,0.0
471_M.csv,43,0,4,0.0
471_M.csv,44,0,4,0.0
471_M.csv,45,0,4,0.0
471_M.csv,46,0,4,0.0
471_M.csv,47,0,4,0.0
471_M.csv,62,0,4,0.0
471_M.csv,66,0,4,0.0
471_M.csv,68,0,4,0.0
471_M.csv,69,0,4,0.0
434_M.csv,27,0,4,0.0
434_M.csv,28,0,4,0.0
434_M.csv,29,0,4,0.0
434_M.csv,30,0,4,0.0
434_M.csv,31,0,4,0.0
434_M.csv,32,0,4,0.0
434_M.csv,33,0,4,0.0
434_M.csv,34,0,4,0.0
434_M.csv,35,0,4,0.0
434_M.csv,36,0,4,0.0
434_M.csv,37,0,4,0.0
434_M.csv,38,0,4,0.0
434_M.csv,40,0,4,0.0
434_M.csv,41,0,4,0.0
434_M.csv,43,0,4,0.0
434_M.csv,44,0,4,0.0
434_M.csv,45,0,4,0.0
434_M.csv,46,0,4,0.0
434_M.csv,47,0,4,0.0
434_M.csv,62,0,4,0.0
434_M.csv,66,0,4,0.0
434_M.csv,68,0,4,0.0
434_M.csv,69,0,4,0.0
429_H.csv,27,0,4,0.0
429_H.csv,28,0,4,0.0
429_H.csv,29,0,4,0.0
429_H.csv,30,0,4,0.0
429_H.csv,31,0,4,0.0
429_H.csv,32,0,4,0.0
429_H.csv,33,0,4,0.0
429_H.csv,34,0,4,0.0
429_H.csv,35,0,4,0.0
429_H.csv,36,0,4,0.0
429_H.csv,37,0,4,0.0
429_H.csv,38,0,4,0.0
429_H.csv,40,0,4,0.0
429_H.csv,41,0,4,0.0
429_H.csv,43,0,4,0.0
429_H.csv,44,0,4,0.0
429_H.csv,45,0,4,0.0
429_H.csv,46,0,4,0.0
429_H.csv,47,0,4,0.0
429_H.csv,62,0,4,0.0
429_H.csv,66,0,4,0.0
429_H.csv,68,0,4,0.0
429_H.csv,69,0,4,0.0
414_H.csv,27,0,4,0.0
414_H.csv,28,0,4,0.0
414_H.csv,29,0,4,0.0
414_H.csv,30,0,4,0.0
414_H.csv,31,0,4,0.0
414_H.csv,32,0,4,0.0
414_H.csv,33,0,4,0.0
414_H.csv,34,0,4,0.0
414_H.csv,35,0,4,0.0
414_H.csv,36,0,4,0.0
414_H.csv,37,0,4,0.0
414_H.csv,38,0,4,0.0
414_H.csv,40,0,4,0.0
414_H.csv,41,0,4,0.0
414_H.csv,43,0,4,0.0
414_H.csv,44,0,4,0.0
414_H.csv,45,0,4,0.0
414_H.csv,46,0,4,0.0
414_H.csv,47,0,4,0.0
414_H.csv,62,0,4,0.0
414_H.csv,66,0,4,0.0
414_H.csv,68,0,4,0.0
414_H.csv,69,0,4,0.0
451_H.csv,27,0,4,0.0
451_H.csv,28,0,4,0.0
451_H.csv,29,0,4,0.0
451_H.csv,30,0,4,0.0
451_H.csv,31,0,4,0.0
451_H.csv,32,0,4,0.0
451_H.csv,33,0,4,0.0
451_H.csv,34,0,4,0.0
451_H.csv,35,0,4,0.0
451_H.csv,36,0,4,0.0
451_H.csv,37,0,4,0.0
451_H.csv,38,0,4,0.0
451_H.csv,40,0,4,0.0
451_H.csv,41,0,4,0.0
451_H.csv,43,0,4,0.0
451_H.csv,44,0,4,0.0
451_H.csv,45,0,4,0.0
451_H.csv,46,0,4,0.0
451_H.csv,47,0,4,0.0
451_H.csv,62,0,4,0.0
451_H.csv,66,0,4,0.0
451_H.csv,68,0,4,0.0
451_H.csv,69,0,4,0.0
409_M.csv,27,0,4,0.0
409_M.csv,28,0,4,0.0
409_M.csv,29,0,4,0.0
409_M.csv,30,0,4,0.0
409_M.csv,31,0,4,0.0
409_M.csv,32,0,4,0.0
409_M.csv,33,0,4,0.0
409_M.csv,34,0,4,0.0
409_M.csv,35,0,4,0.0
409_M.csv,36,0,4,0.0
409_M.csv,37,0,4,0.0
409_M.csv,38,0,4,0.0
409_M.csv,40,0,4,0.0
409_M.csv,41,0,4,0.0
409_M.csv,43,0,4,0.0
409_M.csv,44,0,4,0.0
409_M.csv,45,0,4,0.0
409_M.csv,46,0,4,0.0
409_M.csv,47,0,4,0.0
409_M.csv,62,0,4,0.0
409_M.csv,66,0,4,0.0
409_M.csv,68,0,4,0.0
409_M.csv,69,0,4,0.0
468_L.csv,27,0,4,0.0
468_L.csv,28,0,4,0.0
468_L.csv,29,0,4,0.0
468_L.csv,30,0,4,0.0
468_L.csv,31,0,4,0.0
468_L.csv,32,0,4,0.0
468_L.csv,33,0,4,0.0
468_L.csv,34,0,4,0.0
468_L.csv,35,0,4,0.0
468_L.csv,36,0,4,0.0
468_L.csv,37,0,4,0.0
468_L.csv,38,0,4,0.0
468_L.csv,40,0,4,0.0
468_L.csv,41,0,4,0.0
468_L.csv,43,0,4,0.0
468_L.csv,44,0,4,0.0
468_L.csv,45,0,4,0.0
468_L.csv,46,0,4,0.0
468_L.csv,47,0,4,0.0
468_L.csv,62,0,4,0.0
468_L.csv,66,0,4,0.0
468_L.csv,68,0,4,0.0
468_L.csv,69,0,4,0.0
472_H.csv,27,0,4,0.0
472_H.csv,28,0,4,0.0
472_H.csv,29,0,4,0.0
472_H.csv,30,0,4,0.0
472_H.csv,31,0,4,0.0
472_H.csv,32,0,4,0.0
472_H.csv,33,0,4,0.0
472_H.csv,34,0,4,0.0
472_H.csv,35,0,4,0.0
472_H.csv,36,0,4,0.0
472_H.csv,37,0,4,0.0
472_H.csv,38,0,4,0.0
472_H.csv,40,0,4,0.0
472_H.csv,41,0,4,0.0
472_H.csv,43,0,4,0.0
472_H.csv,44,0,4,0.0
472_H.csv,45,0,4,0.0
472_H.csv,46,0,4,0.0
472_H.csv,47,0,4,0.0
472_H.csv,62,0,4,0.0
472_H.csv,66,0,4,0.0
472_H.csv,68,0,4,0.0
472_H.csv,69,0,4,0.0
437_H.csv,27,0,4,0.0
437_H.csv,28,0,4,0.0
437_H.csv,29,0,4,0.0
437_H.csv,30,0,4,0.0
437_H.csv,31,0,4,0.0
437_H.csv,32,0,4,0.0
437_H.csv,33,0,4,0.0
437_H.csv,34,0,4,0.0
437_H.csv,35,0,4,0.0
437_H.csv,36,0,4,0.0
437_H.csv,37,0,4,0.0
437_H.csv,38,0,4,0.0
437_H.csv,40,0,4,0.0
437_H.csv,41,0,4,0.0
437_H.csv,43,0,4,0.0
437_H.csv,44,0,4,0.0
437_H.csv,45,0,4,0.0
437_H.csv,46,0,4,0.0
437_H.csv,47,0,4,0.0
437_H.csv,62,0,4,0.0
437_H.csv,66,0,4,0.0
437_H.csv,68,0,4,0.0
437_H.csv,69,0,4,0.0
433_L.csv,27,0,4,0.0
433_L.csv,28,0,4,0.0
433_L.csv,29,0,4,0.0
433_L.csv,30,0,4,0.0
433_L.csv,31,0,4,0.0
433_L.csv,32,0,4,0.0
433_L.csv,33,0,4,0.0
433_L.csv,34,0,4,0.0
433_L.csv,35,0,4,0.0
433_L.csv,36,0,4,0.0
433_L.csv,37,0,4,0.0
433_L.csv,38,0,4,0.0
433_L.csv,40,0,4,0.0
433_L.csv,41,0,4,0.0
433_L.csv,43,0,4,0.0
433_L.csv,44,0,4,0.0
433_L.csv,45,0,4,0.0
433_L.csv,46,0,4,0.0
433_L.csv,47,0,4,0.0
433_L.csv,62,0,4,0.0
433_L.csv,66,0,4,0.0
433_L.csv,68,0,4,0.0
433_L.csv,69,0,4,0.0
476_L.csv,27,0,4,0.0
476_L.csv,28,0,4,0.0
476_L.csv,29,0,4,0.0
476_L.csv,30,0,4,0.0
476_L.csv,31,0,4,0.0
476_L.csv,32,0,4,0.0
476_L.csv,33,0,4,0.0
476_L.csv,34,0,4,0.0
476_L.csv,35,0,4,0.0
476_L.csv,36,0,4,0.0
476_L.csv,37,0,4,0.0
476_L.csv,38,0,4,0.0
476_L.csv,40,0,4,0.0
476_L.csv,41,0,4,0.0
476_L.csv,43,0,4,0.0
476_L.csv,44,0,4,0.0
476_L.csv,45,0,4,0.0
476_L.csv,46,0,4,0.0
476_L.csv,47,0,4,0.0
476_L.csv,62,0,4,0.0
476_L.csv,66,0,4,0.0
476_L.csv,68,0,4,0.0
476_L.csv,69,0,4,0.0
417_M.csv,27,0,4,0.0
417_M.csv,28,0,4,0.0
417_M.csv,29,0,4,0.0
417_M.csv,30,0,4,0.0
417_M.csv,31,0,4,0.0
417_M.csv,32,0,4,0.0
417_M.csv,33,0,4,0.0
417_M.csv,34,0,4,0.0
417_M.csv,35,0,4,0.0
417_M.csv,36,0,4,0.0
417_M.csv,37,0,4,0.0
417_M.csv,38,0,4,0.0
417_M.csv,40,0,4,0.0
417_M.csv,41,0,4,0.0
417_M.csv,43,0,4,0.0
417_M.csv,44,0,4,0.0
417_M.csv,45,0,4,0.0
417_M.csv,46,0,4,0.0
417_M.csv,47,0,4,0.0
417_M.csv,62,0,4,0.0
417_M.csv,66,0,4,0.0
417_M.csv,68,0,4,0.0
417_M.csv,69,0,4,0.0
452_M.csv,27,0,4,0.0
452_M.csv,28,0,4,0.0
452_M.csv,29,0,4,0.0
452_M.csv,30,0,4,0.0
452_M.csv,31,0,4,0.0
452_M.csv,32,0,4,0.0
452_M.csv,33,0,4,0.0
452_M.csv,34,0,4,0.0
452_M.csv,35,0,4,0.0
452_M.csv,36,0,4,0.0
452_M.csv,37,0,4,0.0
452_M.csv,38,0,4,0.0
452_M.csv,40,0,4,0.0
452_M.csv,41,0,4,0.0
452_M.csv,43,0,4,0.0
452_M.csv,44,0,4,0.0
452_M.csv,45,0,4,0.0
452_M.csv,46,0,4,0.0
452_M.csv,47,0,4,0.0
452_M.csv,62,0,4,0.0
452_M.csv,66,0,4,0.0
452_M.csv,68,0,4,0.0
452_M.csv,69,0,4,0.0
417_L.csv,27,0,4,0.0
417_L.csv,28,0,4,0.0
417_L.csv,29,0,4,0.0
417_L.csv,30,0,4,0.0
417_L.csv,31,0,4,0.0
417_L.csv,32,0,4,0.0
417_L.csv,33,0,4,0.0
417_L.csv,34,0,4,0.0
417_L.csv,35,0,4,0.0
417_L.csv,36,0,4,0.0
417_L.csv,37,0,4,0.0
417_L.csv,38,0,4,0.0
417_L.csv,40,0,4,0.0
417_L.csv,41,0,4,0.0
417_L.csv,43,0,4,0.0
417_L.csv,44,0,4,0.0
417_L.csv,45,0,4,0.0
417_L.csv,46,0,4,0.0
417_L.csv,47,0,4,0.0
417_L.csv,62,0,4,0.0
417_L.csv,66,0,4,0.0
417_L.csv,68,0,4,0.0
417_L.csv,69,0,4,0.0
452_L.csv,27,0,4,0.0
452_L.csv,28,0,4,0.0
452_L.csv,29,0,4,0.0
452_L.csv,30,0,4,0.0
452_L.csv,31,0,4,0.0
452_L.csv,32,0,4,0.0
452_L.csv,33,0,4,0.0
452_L.csv,34,0,4,0.0
452_L.csv,35,0,4,0.0
452_L.csv,36,0,4,0.0
452_L.csv,37,0,4,0.0
452_L.csv,38,0,4,0.0
452_L.csv,40,0,4,0.0
452_L.csv,41,0,4,0.0
452_L.csv,43,0,4,0.0
452_L.csv,44,0,4,0.0
452_L.csv,45,0,4,0.0
452_L.csv,46,0,4,0.0
452_L.csv,47,0,4,0.0
452_L.csv,62,0,4,0.0
452_L.csv,66,0,4,0.0
452_L.csv,68,0,4,0.0
452_L.csv,69,0,4,0.0
433_M.csv,27,0,4,0.0
433_M.csv,28,0,4,0.0
433_M.csv,29,0,4,0.0
433_M.csv,30,0,4,0.0
433_M.csv,31,0,4,0.0
433_M.csv,32,0,4,0.0
433_M.csv,33,0,4,0.0
433_M.csv,34,0,4,0.0
433_M.csv,35,0,4,0.0
433_M.csv,36,0,4,0.0
433_M.csv,37,0,4,0.0
433_M.csv,38,0,4,0.0
433_M.csv,40,0,4,0.0
433_M.csv,41,0,4,0.0
433_M.csv,43,0,4,0.0
433_M.csv,44,0,4,0.0
433_M.csv,45,0,4,0.0
433_M.csv,46,0,4,0.0
433_M.csv,47,0,4,0.0
433_M.csv,62,0,4,0.0
433_M.csv,66,0,4,0.0
433_M.csv,68,0,4,0.0
433_M.csv,69,0,4,0.0
476_M.csv,27,0,4,0.0
476_M.csv,28,0,4,0.0
476_M.csv,29,0,4,0.0
476_M.csv,30,0,4,0.0
476_M.csv,31,0,4,0.0
476_M.csv,32,0,4,0.0
476_M.csv,33,0,4,0.0
476_M.csv,34,0,4,0.0
476_M.csv,35,0,4,0.0
476_M.csv,36,0,4,0.0
476_M.csv,37,0,4,0.0
476_M.csv,38,0,4,0.0
476_M.csv,40,0,4,0.0
476_M.csv,41,0,4,0.0
476_M.csv,43,0,4,0.0
476_M.csv,44,0,4,0.0
476_M.csv,45,0,4,0.0
476_M.csv,46,0,4,0.0
476_M.csv,47,0,4,0.0
476_M.csv,62,0,4,0.0
476_M.csv,66,0,4,0.0
476_M.csv,68,0,4,0.0
476_M.csv,69,0,4,0.0
456_H.csv,27,0,4,0.0
456_H.csv,28,0,4,0.0
456_H.csv,29,0,4,0.0
456_H.csv,30,0,4,0.0
456_H.csv,31,0,4,0.0
456_H.csv,32,0,4,0.0
456_H.csv,33,0,4,0.0
456_H.csv,34,0,4,0.0
456_H.csv,35,0,4,0.0
456_H.csv,36,0,4,0.0
456_H.csv,37,0,4,0.0
456_H.csv,38,0,4,0.0
456_H.csv,40,0,4,0.0
456_H.csv,41,0,4,0.0
456_H.csv,43,0,4,0.0
456_H.csv,44,0,4,0.0
456_H.csv,45,1,4,0.25
456_H.csv,46,1,4,0.25
456_H.csv,47,1,4,0.25
456_H.csv,62,0,4,0.0
456_H.csv,66,0,4,0.0
456_H.csv,68,0,4,0.0
456_H.csv,69,0,4,0.0
413_H.csv,27,0,4,0.0
413_H.csv,28,0,4,0.0
413_H.csv,29,0,4,0.0
413_H.csv,30,0,4,0.0
413_H.csv,31,0,4,0.0
413_H.csv,32,0,4,0.0
413_H.csv,33,0,4,0.0
413_H.csv,34,0,4,0.0
413_H.csv,35,0,4,0.0
413_H.csv,36,0,4,0.0
413_H.csv,37,0,4,0.0
413_H.csv,38,0,4,0.0
413_H.csv,40,0,4,0.0
413_H.csv,41,0,4,0.0
413_H.csv,43,0,4,0.0
413_H.csv,44,0,4,0.0
413_H.csv,45,0,4,0.0
413_H.csv,46,0,4,0.0
413_H.csv,47,0,4,0.0
413_H.csv,62,0,4,0.0
413_H.csv,66,0,4,0.0
413_H.csv,68,0,4,0.0
413_H.csv,69,0,4,0.0
449_M.csv,27,0,4,0.0
449_M.csv,28,0,4,0.0
449_M.csv,29,0,4,0.0
449_M.csv,30,0,4,0.0
449_M.csv,31,0,4,0.0
449_M.csv,32,0,4,0.0
449_M.csv,33,0,4,0.0
449_M.csv,34,0,4,0.0
449_M.csv,35,0,4,0.0
449_M.csv,36,0,4,0.0
449_M.csv,37,0,4,0.0
449_M.csv,38,0,4,0.0
449_M.csv,40,0,4,0.0
449_M.csv,41,0,4,0.0
449_M.csv,43,0,4,0.0
449_M.csv,44,0,4,0.0
449_M.csv,45,0,4,0.0
449_M.csv,46,0,4,0.0
449_M.csv,47,0,4,0.0
449_M.csv,62,0,4,0.0
449_M.csv,66,0,4,0.0
449_M.csv,68,0,4,0.0
449_M.csv,69,0,4,0.0
454_H.csv,27,0,4,0.0
454_H.csv,28,0,4,0.0
454_H.csv,29,0,4,0.0
454_H.csv,30,0,4,0.0
454_H.csv,31,0,4,0.0
454_H.csv,32,0,4,0.0
454_H.csv,33,0,4,0.0
454_H.csv,34,0,4,0.0
454_H.csv,35,0,4,0.0
454_H.csv,36,0,4,0.0
454_H.csv,37,0,4,0.0
454_H.csv,38,0,4,0.0
454_H.csv,40,0,4,0.0
454_H.csv,41,0,4,0.0
454_H.csv,43,0,4,0.0
454_H.csv,44,0,4,0.0
454_H.csv,45,0,4,0.0
454_H.csv,46,0,4,0.0
454_H.csv,47,0,4,0.0
454_H.csv,62,0,4,0.0
454_H.csv,66,0,4,0.0
454_H.csv,68,0,4,0.0
454_H.csv,69,0,4,0.0
411_H.csv,27,0,4,0.0
411_H.csv,28,0,4,0.0
411_H.csv,29,0,4,0.0
411_H.csv,30,0,4,0.0
411_H.csv,31,0,4,0.0
411_H.csv,32,0,4,0.0
