file,metric,bad_windows,total_windows,pct_bad
440_H.csv,mouth_dist,0,4,0.0
440_H.csv,pupils_combined,0,4,0.0
440_H.csv,center_face,0,4,0.0
444_L.csv,eyes,0,4,0.0
444_L.csv,head_rotation,0,4,0.0
444_L.csv,mouth_dist,0,4,0.0
444_L.csv,pupils_combined,0,4,0.0
444_L.csv,center_face,0,4,0.0
438_H.csv,eyes,0,4,0.0
438_H.csv,head_rotation,0,4,0.0
438_H.csv,mouth_dist,0,4,0.0
438_H.csv,pupils_combined,0,4,0.0
438_H.csv,center_face,0,4,0.0
425_M.csv,eyes,0,4,0.0
425_M.csv,head_rotation,0,4,0.0
425_M.csv,mouth_dist,0,4,0.0
425_M.csv,pupils_combined,0,4,0.0
425_M.csv,center_face,0,4,0.0
460_M.csv,eyes,0,4,0.0
460_M.csv,head_rotation,0,4,0.0
460_M.csv,mouth_dist,0,4,0.0
460_M.csv,pupils_combined,0,4,0.0
460_M.csv,center_face,0,4,0.0
425_L.csv,eyes,0,4,0.0
425_L.csv,head_rotation,0,4,0.0
425_L.csv,mouth_dist,0,4,0.0
425_L.csv,pupils_combined,0,4,0.0
425_L.csv,center_face,0,4,0.0
460_L.csv,eyes,0,4,0.0
460_L.csv,head_rotation,0,4,0.0
460_L.csv,mouth_dist,0,4,0.0
460_L.csv,pupils_combined,0,4,0.0
460_L.csv,center_face,0,4,0.0
444_M.csv,eyes,0,4,0.0
444_M.csv,head_rotation,0,4,0.0
444_M.csv,mouth_dist,0,4,0.0
444_M.csv,pupils_combined,0,4,0.0
444_M.csv,center_face,0,4,0.0
459_H.csv,eyes,0,4,0.0
459_H.csv,head_rotation,0,4,0.0
459_H.csv,mouth_dist,0,4,0.0
459_H.csv,pupils_combined,0,4,0.0
459_H.csv,center_face,0,4,0.0
464_H.csv,eyes,0,4,0.0
464_H.csv,head_rotation,0,4,0.0
464_H.csv,mouth_dist,0,4,0.0
464_H.csv,pupils_combined,0,4,0.0
464_H.csv,center_face,0,4,0.0
421_H.csv,eyes,0,4,0.0
421_H.csv,head_rotation,0,4,0.0
421_H.csv,mouth_dist,0,4,0.0
421_H.csv,pupils_combined,0,4,0.0
421_H.csv,center_face,0,4,0.0
418_L.csv,eyes,0,4,0.0
418_L.csv,head_rotation,0,4,0.0
418_L.csv,mouth_dist,0,4,0.0
418_L.csv,pupils_combined,0,4,0.0
418_L.csv,center_face,0,4,0.0
